sample_index,batch_size,latency_sec,predicted_class,true_class,correct,exit_id,confidence,remote_compute_time_sec,communication_overhead_sec,communication_overhead_ratio,path,worker1_compute_time_sec,worker2_compute_time_sec,worker3_compute_time_sec
2327,1,0.3209228515625,5,5,1,0,0.9975324869155884,0.23856186866760254,0.08236098289489746,0.2566379505039939,worker1,0.23856186866760254,0.0,0.0
2328,1,0.5644123554229736,2,2,1,1,0.8542043566703796,0.4809412956237793,0.08347105979919434,0.14789020650804266,worker1,0.4809412956237793,0.0,0.0
2329,1,0.33272814750671387,8,8,1,0,0.9805377125740051,0.2480025291442871,0.08472561836242676,0.2546391671318314,worker1,0.2480025291442871,0.0,0.0
2330,1,0.32740259170532227,9,9,1,0,0.901832640171051,0.2453756332397461,0.08202695846557617,0.2505385129614499,worker1,0.2453756332397461,0.0,0.0
2331,1,0.37447357177734375,8,8,1,0,0.99981290102005,0.2918968200683594,0.08257675170898438,0.22051423099647535,worker1,0.2918968200683594,0.0,0.0
2332,1,0.3347127437591553,0,0,1,0,0.9980354905128479,0.2514955997467041,0.08321714401245117,0.24862257432400187,worker1,0.2514955997467041,0.0,0.0
2333,1,0.5996158123016357,0,9,0,1,0.9440959692001343,0.5133359432220459,0.08627986907958984,0.1438919176404022,worker1,0.5133359432220459,0.0,0.0
2334,1,0.371859073638916,6,6,1,0,0.9964805245399475,0.28909897804260254,0.08276009559631348,0.22255768774564177,worker1,0.28909897804260254,0.0,0.0
2335,1,0.5740346908569336,5,5,1,1,0.890661895275116,0.4906301498413086,0.083404541015625,0.14529529720776382,worker1,0.4906301498413086,0.0,0.0
2336,1,0.3318359851837158,4,3,0,0,0.9069588780403137,0.24749279022216797,0.08434319496154785,0.2541713338137591,worker1,0.24749279022216797,0.0,0.0
2337,1,0.5229921340942383,1,1,1,1,0.9613681435585022,0.4378035068511963,0.08518862724304199,0.16288701433450584,worker1,0.4378035068511963,0.0,0.0
2338,1,0.3512537479400635,1,1,1,0,0.9999198913574219,0.2667691707611084,0.08448457717895508,0.2405229201806871,worker1,0.2667691707611084,0.0,0.0
2339,1,0.3750801086425781,0,0,1,0,0.9909443855285645,0.2904365062713623,0.08464360237121582,0.22566806509026188,worker1,0.2904365062713623,0.0,0.0
2340,1,0.37369847297668457,5,3,0,0,0.7927151918411255,0.29190683364868164,0.08179163932800293,0.21887068115770972,worker1,0.29190683364868164,0.0,0.0
2341,1,0.3304924964904785,3,6,0,0,0.7100335359573364,0.2482154369354248,0.08227705955505371,0.2489528822250405,worker1,0.2482154369354248,0.0,0.0
2342,1,0.37579989433288574,2,2,1,0,0.765605092048645,0.29311323165893555,0.0826866626739502,0.2200284351349654,worker1,0.29311323165893555,0.0,0.0
2343,1,0.32608985900878906,4,4,1,0,0.7335660457611084,0.2436826229095459,0.08240723609924316,0.25271327464685756,worker1,0.2436826229095459,0.0,0.0
2344,1,0.3749527931213379,5,5,1,0,0.5351593494415283,0.2931203842163086,0.0818324089050293,0.21824723113490085,worker1,0.2931203842163086,0.0,0.0
2345,1,0.3343315124511719,4,4,1,0,0.8243337273597717,0.2517414093017578,0.08259010314941406,0.24703056718733954,worker1,0.2517414093017578,0.0,0.0
2346,1,0.8600380420684814,7,7,1,2,0.8853678703308105,0.7148098945617676,0.14522814750671387,0.16886246933615284,worker1->worker2,0.4792335033416748,0.23557639122009277,0.0
2347,1,0.35626983642578125,5,5,1,0,0.9479561448097229,0.27304816246032715,0.0832216739654541,0.2335916921857935,worker1,0.27304816246032715,0.0,0.0
2348,1,0.3726465702056885,1,1,1,0,0.9991884827613831,0.2847623825073242,0.08788418769836426,0.23583790842313435,worker1,0.2847623825073242,0.0,0.0
2349,1,0.3305513858795166,4,2,0,0,0.8032218217849731,0.24562668800354004,0.08492469787597656,0.2569182932027729,worker1,0.24562668800354004,0.0,0.0
2350,1,0.33118462562561035,5,3,0,0,0.7053165435791016,0.24856972694396973,0.08261489868164062,0.24945269885514895,worker1,0.24856972694396973,0.0,0.0
2351,1,0.328200101852417,7,7,1,0,0.9138071537017822,0.24537181854248047,0.08282828330993652,0.2523712906925978,worker1,0.24537181854248047,0.0,0.0
2352,1,0.7742080688476562,0,4,0,2,0.9426535367965698,0.6351332664489746,0.13907480239868164,0.17963491727189412,worker1->worker2,0.4277181625366211,0.20741510391235352,0.0
2353,1,0.3239474296569824,9,9,1,0,0.983567476272583,0.24139833450317383,0.0825490951538086,0.2548225038896502,worker1,0.24139833450317383,0.0,0.0
2354,1,0.32289791107177734,9,9,1,0,0.9910723567008972,0.24009990692138672,0.08279800415039062,0.2564216159700871,worker1,0.24009990692138672,0.0,0.0
2355,1,0.3748183250427246,0,0,1,0,0.9966057538986206,0.2923316955566406,0.08248662948608398,0.22007096231669446,worker1,0.2923316955566406,0.0,0.0
2356,1,0.3328108787536621,9,9,1,0,0.894217312335968,0.251270055770874,0.08154082298278809,0.24500648322599594,worker1,0.251270055770874,0.0,0.0
2357,1,1.0144953727722168,2,0,0,3,0.5617603063583374,0.8370516300201416,0.1774437427520752,0.17490838057466074,worker1->worker2->worker3,0.47295498847961426,0.20610499382019043,0.15799164772033691
2358,1,0.5024011135101318,7,7,1,1,0.9972313046455383,0.4211897850036621,0.08121132850646973,0.16164639433035802,worker1,0.4211897850036621,0.0,0.0
2359,1,0.32155370712280273,2,2,1,0,0.8464446663856506,0.23905158042907715,0.08250212669372559,0.2565733961892023,worker1,0.23905158042907715,0.0,0.0
2360,1,0.32758045196533203,1,1,1,0,0.9927970767021179,0.2450265884399414,0.08255386352539062,0.25201095801078915,worker1,0.2450265884399414,0.0,0.0
2361,1,0.32096362113952637,8,8,1,0,0.9880751967430115,0.23847627639770508,0.08248734474182129,0.2569990469604128,worker1,0.23847627639770508,0.0,0.0
2362,1,0.34714555740356445,8,8,1,0,0.983919084072113,0.2615854740142822,0.08556008338928223,0.24646745886428476,worker1,0.2615854740142822,0.0,0.0
2363,1,0.5628809928894043,0,0,1,1,0.9963616728782654,0.48041391372680664,0.08246707916259766,0.146508907219045,worker1,0.48041391372680664,0.0,0.0
2364,1,0.37093567848205566,9,9,1,0,0.9965208768844604,0.28830885887145996,0.0826268196105957,0.2227524188256074,worker1,0.28830885887145996,0.0,0.0
2365,1,0.3337080478668213,8,8,1,0,0.9832190871238708,0.2513730525970459,0.08233499526977539,0.24672762852466254,worker1,0.2513730525970459,0.0,0.0
2366,1,0.32809019088745117,8,8,1,0,0.9624115228652954,0.2453460693359375,0.08274412155151367,0.2521993154617,worker1,0.2453460693359375,0.0,0.0
2367,1,0.37657713890075684,3,3,1,0,0.9796062111854553,0.2939307689666748,0.08264636993408203,0.21946730535828587,worker1,0.2939307689666748,0.0,0.0
2368,1,0.36760807037353516,3,5,0,0,0.5263546109199524,0.2841830253601074,0.08342504501342773,0.226940189122229,worker1,0.2841830253601074,0.0,0.0
2369,1,0.33398866653442383,0,9,0,0,0.808422863483429,0.24923086166381836,0.08475780487060547,0.25377449405717956,worker1,0.24923086166381836,0.0,0.0
2370,1,0.33045148849487305,5,5,1,0,0.9415642619132996,0.24593901634216309,0.08451247215270996,0.25574849893291124,worker1,0.24593901634216309,0.0,0.0
2371,1,0.3754384517669678,4,4,1,0,0.8773259520530701,0.2931783199310303,0.0822601318359375,0.21910417392994108,worker1,0.2931783199310303,0.0,0.0
2372,1,0.32797741889953613,8,8,1,0,0.9926918148994446,0.2454228401184082,0.08255457878112793,0.2517081177665329,worker1,0.2454228401184082,0.0,0.0
2373,1,0.37320971488952637,0,0,1,0,0.9962393045425415,0.29070329666137695,0.08250641822814941,0.22107253626174253,worker1,0.29070329666137695,0.0,0.0
2374,1,0.32205724716186523,9,9,1,0,0.9963738322257996,0.23965954780578613,0.0823976993560791,0.25584799001485037,worker1,0.23965954780578613,0.0,0.0
2375,1,0.33285999298095703,3,3,1,0,0.5722310543060303,0.2503209114074707,0.08253908157348633,0.24796936644233,worker1,0.2503209114074707,0.0,0.0
2376,1,0.33042407035827637,9,9,1,0,0.692125141620636,0.24785637855529785,0.08256769180297852,0.24988401030666738,worker1,0.24785637855529785,0.0,0.0
2377,1,0.5038774013519287,8,8,1,1,0.9934467673301697,0.4211006164550781,0.08277678489685059,0.1642796138004131,worker1,0.4211006164550781,0.0,0.0
2378,1,0.37302613258361816,9,9,1,0,0.9993035793304443,0.2901120185852051,0.08291411399841309,0.22227427720449833,worker1,0.2901120185852051,0.0,0.0
2379,1,0.36250901222229004,6,6,1,0,0.9793440699577332,0.27898311614990234,0.0835258960723877,0.23041053672113876,worker1,0.27898311614990234,0.0,0.0
2380,1,0.5550971031188965,4,4,1,1,0.994273841381073,0.4724764823913574,0.08262062072753906,0.14883994217105925,worker1,0.4724764823913574,0.0,0.0
2381,1,0.3774564266204834,4,4,1,0,0.998859167098999,0.2945113182067871,0.08294510841369629,0.21974750610643096,worker1,0.2945113182067871,0.0,0.0
2382,1,0.5496730804443359,4,4,1,1,0.9359838962554932,0.46704673767089844,0.0826263427734375,0.15031906366352404,worker1,0.46704673767089844,0.0,0.0
2383,1,0.5621752738952637,5,5,1,1,0.8236246705055237,0.479811429977417,0.08236384391784668,0.14650918982465158,worker1,0.479811429977417,0.0,0.0
2384,1,0.37010693550109863,4,4,1,0,0.9403326511383057,0.28667187690734863,0.08343505859375,0.2254350042935154,worker1,0.28667187690734863,0.0,0.0
2385,1,0.5439934730529785,4,5,0,1,0.8124903440475464,0.4611480236053467,0.08284544944763184,0.1522912563319738,worker1,0.4611480236053467,0.0,0.0
2386,1,0.33487725257873535,2,2,1,0,0.7523875832557678,0.2523946762084961,0.08248257637023926,0.2463068952431942,worker1,0.2523946762084961,0.0,0.0
2387,1,0.37609314918518066,2,2,1,0,0.9966423511505127,0.29340457916259766,0.08268857002258301,0.21986194165389816,worker1,0.29340457916259766,0.0,0.0
2388,1,0.37845563888549805,6,6,1,0,0.9953697323799133,0.29598021507263184,0.08247542381286621,0.21792626490054542,worker1,0.29598021507263184,0.0,0.0
2389,1,0.37769055366516113,2,2,1,0,0.8946645855903625,0.2950901985168457,0.08260035514831543,0.21869849363917157,worker1,0.2950901985168457,0.0,0.0
2390,1,0.33089113235473633,5,5,1,0,0.918868899345398,0.24815058708190918,0.08274054527282715,0.25005367984332694,worker1,0.24815058708190918,0.0,0.0
2391,1,0.37599682807922363,0,0,1,0,0.7870475649833679,0.29344677925109863,0.082550048828125,0.2195498543161419,worker1,0.29344677925109863,0.0,0.0
2392,1,0.5523996353149414,8,8,1,1,0.9222376346588135,0.46975040435791016,0.08264923095703125,0.14961854728580726,worker1,0.46975040435791016,0.0,0.0
2393,1,1.0430107116699219,3,5,0,3,0.5141240954399109,0.8655965328216553,0.1774141788482666,0.17009813692537826,worker1->worker2->worker3,0.4731123447418213,0.21576929092407227,0.17671489715576172
2394,1,0.3272716999053955,4,4,1,0,0.8723689317703247,0.24515175819396973,0.08211994171142578,0.25092283180966823,worker1,0.24515175819396973,0.0,0.0
2395,1,0.5596945285797119,0,0,1,1,0.8973100781440735,0.4771425724029541,0.08255195617675781,0.14749466353770282,worker1,0.4771425724029541,0.0,0.0
2396,1,0.32729601860046387,7,7,1,0,0.7761468887329102,0.24479460716247559,0.08250141143798828,0.2520697067772744,worker1,0.24479460716247559,0.0,0.0
2397,1,0.5480303764343262,7,7,1,1,0.8107881546020508,0.46544742584228516,0.08258295059204102,0.15069046195824773,worker1,0.46544742584228516,0.0,0.0
2398,1,0.35278892517089844,4,4,1,0,0.9980229139328003,0.2686126232147217,0.08417630195617676,0.2386024502197737,worker1,0.2686126232147217,0.0,0.0
2399,1,0.3366832733154297,9,9,1,0,0.9441726803779602,0.251906156539917,0.0847771167755127,0.2518007976478453,worker1,0.251906156539917,0.0,0.0
2400,1,0.33650827407836914,4,2,0,0,0.8670274615287781,0.25316429138183594,0.0833439826965332,0.24767290767157568,worker1,0.25316429138183594,0.0,0.0
2401,1,0.36582279205322266,9,9,1,0,0.9834007620811462,0.27839064598083496,0.0874321460723877,0.23900136342425435,worker1,0.27839064598083496,0.0,0.0
2402,1,0.330350399017334,4,2,0,0,0.8643505573272705,0.24727082252502441,0.08307957649230957,0.2514892572839007,worker1,0.24727082252502441,0.0,0.0
2403,1,0.3373420238494873,8,8,1,0,0.9891901016235352,0.2543954849243164,0.0829465389251709,0.24588261485672283,worker1,0.2543954849243164,0.0,0.0
2404,1,0.37447142601013184,6,6,1,0,0.9207748770713806,0.2921745777130127,0.08229684829711914,0.21976803190022964,worker1,0.2921745777130127,0.0,0.0
2405,1,0.35848116874694824,4,4,1,0,0.8664680123329163,0.27521610260009766,0.08326506614685059,0.2322717994864254,worker1,0.27521610260009766,0.0,0.0
2406,1,0.3321378231048584,4,6,0,0,0.8688167929649353,0.24895930290222168,0.08317852020263672,0.25043374893312476,worker1,0.24895930290222168,0.0,0.0
2407,1,0.3587796688079834,8,8,1,0,0.9477812647819519,0.27605342864990234,0.08272624015808105,0.2305767225688466,worker1,0.27605342864990234,0.0,0.0
2408,1,0.3402214050292969,8,8,1,0,0.9763215184211731,0.2567934989929199,0.08342790603637695,0.2452165113749762,worker1,0.2567934989929199,0.0,0.0
2409,1,0.37688231468200684,6,6,1,0,0.7566115856170654,0.2923915386199951,0.08449077606201172,0.22418344605344648,worker1,0.2923915386199951,0.0,0.0
2410,1,1.0520124435424805,4,6,0,3,0.681006133556366,0.8766944408416748,0.17531800270080566,0.16665012260734374,worker1->worker2->worker3,0.46857619285583496,0.23642706871032715,0.1716911792755127
2411,1,0.4953317642211914,1,1,1,1,0.5596487522125244,0.41297173500061035,0.08236002922058105,0.1662724565021092,worker1,0.41297173500061035,0.0,0.0
2412,1,0.3352029323577881,4,4,1,0,0.998855471611023,0.2526118755340576,0.08259105682373047,0.24639121216151721,worker1,0.2526118755340576,0.0,0.0
2413,1,0.3295571804046631,9,9,1,0,0.9984955787658691,0.2469038963317871,0.08265328407287598,0.2508010414805287,worker1,0.2469038963317871,0.0,0.0
2414,1,0.328216552734375,6,6,1,0,0.8555824160575867,0.24555754661560059,0.08265900611877441,0.2518428928405393,worker1,0.24555754661560059,0.0,0.0
2415,1,0.330127477645874,5,5,1,0,0.7636414766311646,0.24755239486694336,0.08257508277893066,0.250130899032611,worker1,0.24755239486694336,0.0,0.0
2416,1,0.3433859348297119,8,8,1,0,0.8011143803596497,0.25720882415771484,0.08617711067199707,0.2509628436433573,worker1,0.25720882415771484,0.0,0.0
2417,1,0.3269956111907959,5,5,1,0,0.8381149768829346,0.24511218070983887,0.08188343048095703,0.2504114051646386,worker1,0.24511218070983887,0.0,0.0
2418,1,0.33222484588623047,4,2,0,0,0.8643283247947693,0.24964332580566406,0.0825815200805664,0.24857117432103867,worker1,0.24964332580566406,0.0,0.0
2419,1,0.3318970203399658,7,7,1,0,0.9998165965080261,0.24863338470458984,0.08326363563537598,0.25087189860905684,worker1,0.24863338470458984,0.0,0.0
2420,1,0.37908053398132324,2,4,0,0,0.7339165210723877,0.29585981369018555,0.0832207202911377,0.21953308817286266,worker1,0.29585981369018555,0.0,0.0
2421,1,0.35521650314331055,1,1,1,0,0.9995371103286743,0.27163052558898926,0.08358597755432129,0.23530994988878343,worker1,0.27163052558898926,0.0,0.0
2422,1,0.3331453800201416,2,2,1,0,0.8928064703941345,0.25028538703918457,0.08285999298095703,0.2487202223123953,worker1,0.25028538703918457,0.0,0.0
2423,1,0.32732439041137695,7,7,1,0,0.9957854151725769,0.24462413787841797,0.08270025253295898,0.25265533200572804,worker1,0.24462413787841797,0.0,0.0
2424,1,0.3304331302642822,4,4,1,0,0.9944453835487366,0.2480604648590088,0.08237266540527344,0.2492869445003633,worker1,0.2480604648590088,0.0,0.0
2425,1,0.3302195072174072,9,9,1,0,0.9865104556083679,0.2477121353149414,0.08250737190246582,0.2498561414427443,worker1,0.2477121353149414,0.0,0.0
2426,1,0.33211255073547363,0,0,1,0,0.9521186351776123,0.24986934661865234,0.08224320411682129,0.24763654349915756,worker1,0.24986934661865234,0.0,0.0
2427,1,0.5545234680175781,4,2,0,1,0.6836729049682617,0.4708724021911621,0.08365106582641602,0.1508521652392254,worker1,0.4708724021911621,0.0,0.0
2428,1,0.3423159122467041,1,1,1,0,0.995970606803894,0.2562532424926758,0.08606266975402832,0.25141299797949124,worker1,0.2562532424926758,0.0,0.0
2429,1,0.3371119499206543,1,1,1,0,0.993990421295166,0.2544851303100586,0.0826268196105957,0.2451020191661657,worker1,0.2544851303100586,0.0,0.0
2430,1,0.33667802810668945,3,3,1,0,0.8323177695274353,0.25417208671569824,0.08250594139099121,0.24505888268077303,worker1,0.25417208671569824,0.0,0.0
2431,1,0.37550973892211914,2,2,1,0,0.9965144991874695,0.29306602478027344,0.0824437141418457,0.2195514672362321,worker1,0.29306602478027344,0.0,0.0
2432,1,0.3503270149230957,4,3,0,0,0.7211126089096069,0.2668623924255371,0.0834646224975586,0.2382477483669961,worker1,0.2668623924255371,0.0,0.0
2433,1,0.3287782669067383,2,2,1,0,0.988074004650116,0.24393105506896973,0.08484721183776855,0.2580681887402139,worker1,0.24393105506896973,0.0,0.0
2434,1,0.36042332649230957,8,8,1,0,0.9938738346099854,0.2767219543457031,0.08370137214660645,0.23223072979543238,worker1,0.2767219543457031,0.0,0.0
2435,1,0.33336472511291504,9,9,1,0,0.8584356307983398,0.24876689910888672,0.08459782600402832,0.25376957917600285,worker1,0.24876689910888672,0.0,0.0
2436,1,0.3495352268218994,7,7,1,0,0.8691412210464478,0.26592254638671875,0.08361268043518066,0.23921102658355028,worker1,0.26592254638671875,0.0,0.0
2437,1,0.3319101333618164,4,4,1,0,0.9770423173904419,0.24723291397094727,0.08467721939086914,0.2551209224412628,worker1,0.24723291397094727,0.0,0.0
2438,1,0.36604833602905273,2,2,1,0,0.9840767979621887,0.2785947322845459,0.08745360374450684,0.23891272036151467,worker1,0.2785947322845459,0.0,0.0
2439,1,0.38172388076782227,8,8,1,0,0.99642413854599,0.29732847213745117,0.0843954086303711,0.221090198655146,worker1,0.29732847213745117,0.0,0.0
2440,1,0.33324575424194336,4,2,0,0,0.7186305522918701,0.2504572868347168,0.08278846740722656,0.2484306742198444,worker1,0.2504572868347168,0.0,0.0
2441,1,0.3791379928588867,3,3,1,0,0.9866501092910767,0.29692721366882324,0.08221077919006348,0.21683603526556075,worker1,0.29692721366882324,0.0,0.0
2442,1,0.5946700572967529,2,2,1,1,0.9852171540260315,0.5120208263397217,0.08264923095703125,0.13898334032948886,worker1,0.5120208263397217,0.0,0.0
2443,1,0.3351097106933594,3,6,0,0,0.7179825901985168,0.2524125576019287,0.08269715309143066,0.24677635548168975,worker1,0.2524125576019287,0.0,0.0
2444,1,0.33265089988708496,0,0,1,0,0.9894397854804993,0.24973034858703613,0.08292055130004883,0.24927198852669685,worker1,0.24973034858703613,0.0,0.0
2445,1,0.3742341995239258,8,8,1,0,0.873729944229126,0.29012489318847656,0.08410930633544922,0.2247504542408126,worker1,0.29012489318847656,0.0,0.0
2446,1,0.3489220142364502,6,6,1,0,0.8604452610015869,0.2653775215148926,0.08354449272155762,0.23943600378548466,worker1,0.2653775215148926,0.0,0.0
2447,1,0.5800192356109619,3,6,0,1,0.8287840485572815,0.4945194721221924,0.08549976348876953,0.14740849654530605,worker1,0.4945194721221924,0.0,0.0
2448,1,0.33121275901794434,5,5,1,0,0.67327880859375,0.24644899368286133,0.08476376533508301,0.25591938422423727,worker1,0.24644899368286133,0.0,0.0
2449,1,0.37575435638427734,0,0,1,0,0.9354026913642883,0.2929558753967285,0.08279848098754883,0.22035268408936898,worker1,0.2929558753967285,0.0,0.0
2450,1,0.33266496658325195,7,7,1,0,0.9966350197792053,0.24993443489074707,0.08273053169250488,0.24869024394788783,worker1,0.24993443489074707,0.0,0.0
2451,1,0.3375368118286133,1,1,1,0,0.9021862745285034,0.25400829315185547,0.08352851867675781,0.2474649156761308,worker1,0.25400829315185547,0.0,0.0
2452,1,0.6026120185852051,2,4,0,1,0.6992974281311035,0.5171051025390625,0.08550691604614258,0.1418938112898797,worker1,0.5171051025390625,0.0,0.0
2453,1,0.5579307079315186,4,4,1,1,0.9827075600624084,0.474682092666626,0.08324861526489258,0.14920959553119034,worker1,0.474682092666626,0.0,0.0
2454,1,0.3337421417236328,3,5,0,0,0.5473469495773315,0.25093865394592285,0.08280348777770996,0.24810617966932796,worker1,0.25093865394592285,0.0,0.0
2455,1,0.33627986907958984,0,0,1,0,0.712681770324707,0.2537112236022949,0.08256864547729492,0.24553549905704522,worker1,0.2537112236022949,0.0,0.0
2456,1,0.5541431903839111,4,4,1,1,0.842612624168396,0.47153472900390625,0.08260846138000488,0.1490742154979359,worker1,0.47153472900390625,0.0,0.0
2457,1,0.3303864002227783,8,8,1,0,0.9878182411193848,0.24775147438049316,0.08263492584228516,0.2501160029182943,worker1,0.24775147438049316,0.0,0.0
2458,1,0.426283597946167,0,0,1,0,0.994140088558197,0.3437073230743408,0.08257627487182617,0.19371206227421933,worker1,0.3437073230743408,0.0,0.0
2459,1,0.3261234760284424,8,8,1,0,0.5946471691131592,0.24341630935668945,0.08270716667175293,0.25360690888913423,worker1,0.24341630935668945,0.0,0.0
2460,1,0.37987303733825684,3,3,1,0,0.9927672147750854,0.2974433898925781,0.08242964744567871,0.2169926247549901,worker1,0.2974433898925781,0.0,0.0
2461,1,0.3953099250793457,8,8,1,0,0.9178797006607056,0.3111095428466797,0.08420038223266602,0.21299840173698018,worker1,0.3111095428466797,0.0,0.0
2462,1,0.33020853996276855,7,7,1,0,0.8756051063537598,0.24706315994262695,0.0831453800201416,0.25179657688294904,worker1,0.24706315994262695,0.0,0.0
2463,1,0.33448123931884766,2,2,1,0,0.8833035826683044,0.24834752082824707,0.08613371849060059,0.2575143486851672,worker1,0.24834752082824707,0.0,0.0
2464,1,0.88344407081604,2,2,1,2,0.9545808434486389,0.7411255836486816,0.1423184871673584,0.16109507309941914,worker1->worker2,0.5173215866088867,0.22380399703979492,0.0
2465,1,0.3533213138580322,9,9,1,0,0.9957351684570312,0.27030348777770996,0.08301782608032227,0.23496410441199592,worker1,0.27030348777770996,0.0,0.0
2466,1,0.32589101791381836,0,8,0,0,0.8992241024971008,0.24227476119995117,0.08361625671386719,0.2565773590482308,worker1,0.24227476119995117,0.0,0.0
2467,1,0.32759594917297363,9,9,1,0,0.9024640321731567,0.24487853050231934,0.0827174186706543,0.2524982951696352,worker1,0.24487853050231934,0.0,0.0
2468,1,0.33335065841674805,6,6,1,0,0.9992585778236389,0.2508127689361572,0.08253788948059082,0.24760079932826673,worker1,0.2508127689361572,0.0,0.0
2469,1,0.5572359561920166,0,2,0,1,0.7307643294334412,0.47429394721984863,0.08294200897216797,0.14884540032012433,worker1,0.47429394721984863,0.0,0.0
2470,1,0.35758399963378906,7,7,1,0,0.9925205707550049,0.27429795265197754,0.08328604698181152,0.2329132373571158,worker1,0.27429795265197754,0.0,0.0
2471,1,0.35366082191467285,0,0,1,0,0.9308559894561768,0.27013111114501953,0.08352971076965332,0.2361859318129572,worker1,0.27013111114501953,0.0,0.0
2472,1,0.3333861827850342,8,8,1,0,0.9769524335861206,0.24886298179626465,0.08452320098876953,0.25352940629597026,worker1,0.24886298179626465,0.0,0.0
2473,1,0.34728264808654785,9,9,1,0,0.5915424823760986,0.26300764083862305,0.0842750072479248,0.2426697899024378,worker1,0.26300764083862305,0.0,0.0
2474,1,0.3385593891143799,4,4,1,0,0.9906373620033264,0.2538590431213379,0.08470034599304199,0.25017869454043284,worker1,0.2538590431213379,0.0,0.0
2475,1,0.34262800216674805,8,8,1,0,0.8526727557182312,0.2590765953063965,0.08355140686035156,0.243854577944535,worker1,0.2590765953063965,0.0,0.0
2476,1,0.3768596649169922,8,8,1,0,0.9434559941291809,0.2922670841217041,0.08459258079528809,0.22446705941300618,worker1,0.2922670841217041,0.0,0.0
2477,1,0.331895112991333,7,7,1,0,0.9926589131355286,0.24941277503967285,0.08248233795166016,0.24851929035126852,worker1,0.24941277503967285,0.0,0.0
2478,1,0.5138459205627441,0,0,1,1,0.9980719089508057,0.4311676025390625,0.08267831802368164,0.16090099135775088,worker1,0.4311676025390625,0.0,0.0
2479,1,0.37762904167175293,0,0,1,0,0.8056067824363708,0.29511141777038574,0.08251762390136719,0.2185150367039146,worker1,0.29511141777038574,0.0,0.0
2480,1,0.37021517753601074,8,8,1,0,0.9961890578269958,0.2868640422821045,0.08335113525390625,0.2251424045028481,worker1,0.2868640422821045,0.0,0.0
2481,1,0.32947230339050293,9,9,1,0,0.710882842540741,0.2467174530029297,0.08275485038757324,0.251173921255193,worker1,0.2467174530029297,0.0,0.0
2482,1,0.32892417907714844,0,0,1,0,0.9960649609565735,0.24637651443481445,0.08254766464233398,0.25096259227258755,worker1,0.24637651443481445,0.0,0.0
2483,1,0.383375883102417,6,6,1,0,0.5681971311569214,0.30071353912353516,0.08266234397888184,0.21561696398309696,worker1,0.30071353912353516,0.0,0.0
2484,1,0.3322770595550537,0,0,1,0,0.8011412024497986,0.24963760375976562,0.08263945579528809,0.24870647376604665,worker1,0.24963760375976562,0.0,0.0
2485,1,0.3309147357940674,4,6,0,0,0.7456163167953491,0.24816513061523438,0.08274960517883301,0.25006322241971474,worker1,0.24816513061523438,0.0,0.0
2486,1,0.5969645977020264,7,7,1,1,0.9733579158782959,0.5146434307098389,0.0823211669921875,0.13789957948775705,worker1,0.5146434307098389,0.0,0.0
2487,1,0.32953810691833496,9,8,0,0,0.5047346353530884,0.24706268310546875,0.08247542381286621,0.2502758317820433,worker1,0.24706268310546875,0.0,0.0
2488,1,0.33176660537719727,2,2,1,0,0.9696911573410034,0.24918508529663086,0.0825815200805664,0.2489145041788535,worker1,0.24918508529663086,0.0,0.0
2489,1,0.33832287788391113,2,2,1,0,0.993889570236206,0.2547423839569092,0.08358049392700195,0.24704357698116106,worker1,0.2547423839569092,0.0,0.0
2490,1,0.38222551345825195,9,9,1,0,0.6408613920211792,0.29663991928100586,0.0855855941772461,0.223913870643787,worker1,0.29663991928100586,0.0,0.0
2491,1,0.36484503746032715,6,6,1,0,0.8868570327758789,0.28145265579223633,0.08339238166809082,0.22856931876772155,worker1,0.28145265579223633,0.0,0.0
2492,1,0.33172130584716797,5,5,1,0,0.8536699414253235,0.2486865520477295,0.08303475379943848,0.2503148044331364,worker1,0.2486865520477295,0.0,0.0
2493,1,0.337862491607666,5,5,1,0,0.9169792532920837,0.25536656379699707,0.08249592781066895,0.24417012796574408,worker1,0.25536656379699707,0.0,0.0
2494,1,0.3312981128692627,6,6,1,0,0.6999269127845764,0.24924588203430176,0.08205223083496094,0.24766887479175137,worker1,0.24924588203430176,0.0,0.0
2495,1,0.33422136306762695,2,2,1,0,0.9047622084617615,0.2515754699707031,0.08264589309692383,0.24727890622659304,worker1,0.2515754699707031,0.0,0.0
2496,1,0.33078742027282715,8,8,1,0,0.7415978908538818,0.2480635643005371,0.08272385597229004,0.25008162615150537,worker1,0.2480635643005371,0.0,0.0
2497,1,0.8923807144165039,2,2,1,2,0.8602838516235352,0.7496445178985596,0.14273619651794434,0.15994988933761806,worker1->worker2,0.520925760269165,0.22871875762939453,0.0
2498,1,0.3867173194885254,0,0,1,0,0.9721682071685791,0.3043651580810547,0.0823521614074707,0.2129518313697203,worker1,0.3043651580810547,0.0,0.0
2499,1,0.371889591217041,9,9,1,0,0.9980812072753906,0.28929686546325684,0.08259272575378418,0.22208937196519082,worker1,0.28929686546325684,0.0,0.0
2500,1,0.5532112121582031,3,3,1,1,0.6761958599090576,0.47043800354003906,0.08277320861816406,0.14962315802538942,worker1,0.47043800354003906,0.0,0.0
2501,1,0.3597991466522217,8,8,1,0,0.8811979293823242,0.2756214141845703,0.08417773246765137,0.23395756563318573,worker1,0.2756214141845703,0.0,0.0
