model_instance_id,sample_index,batch_size,latency_sec,predicted_class,true_class,correct,exit_id,confidence,protocol_bytes,remote_compute_time_sec,communication_overhead_sec,communication_overhead_ratio,path,worker1_compute_time_sec,worker1_request_bytes,worker1_response_bytes,worker2_compute_time_sec,worker2_request_bytes,worker2_response_bytes,worker3_compute_time_sec,worker3_request_bytes,worker3_response_bytes
model_0,6400,1,0.8503243923187256,1,1,1,1,0.5030823349952698,2889202,0.2836794853210449,0.5666449069976807,0.6663867485354767,worker1->worker2,0.19210124015808105,787827,1050072,0.09157824516296387,1049991,1312,0.0,0,0
model_0,6401,1,0.941603422164917,0,0,1,0,0.9971379041671753,789139,0.19739747047424316,0.7442059516906738,0.790360287752151,worker1,0.19739747047424316,787827,1312,0.0,0,0,0.0,0,0
model_0,6402,1,0.47391414642333984,9,9,1,0,0.998666524887085,789138,0.19366121292114258,0.28025293350219727,0.591358024691358,worker1,0.19366121292114258,787827,1311,0.0,0,0,0.0,0,0
model_0,6403,1,0.7092649936676025,1,1,1,1,0.6556640863418579,2889202,0.2776317596435547,0.43163323402404785,0.6085641303006885,worker1->worker2,0.18458151817321777,787827,1050072,0.09305024147033691,1049991,1312,0.0,0,0
model_0,6404,1,0.4759230613708496,6,2,0,1,0.788077175617218,2889201,0.28589749336242676,0.19002556800842285,0.3992779157645206,worker1->worker2,0.19356560707092285,787827,1050072,0.0923318862915039,1049991,1311,0.0,0,0
model_0,6405,1,0.28471946716308594,8,8,1,0,0.9720380902290344,789139,0.19978117942810059,0.08493828773498535,0.2983227265114721,worker1,0.19978117942810059,787827,1312,0.0,0,0,0.0,0,0
model_0,6406,1,0.279573917388916,4,7,0,0,0.8356531262397766,789139,0.19498085975646973,0.08459305763244629,0.30257850382648055,worker1,0.19498085975646973,787827,1312,0.0,0,0,0.0,0,0
model_0,6407,1,0.27743053436279297,0,0,1,0,0.9584094285964966,789139,0.19257593154907227,0.0848546028137207,0.30585891711096674,worker1,0.19257593154907227,787827,1312,0.0,0,0,0.0,0,0
model_0,6408,1,0.46126723289489746,7,7,1,0,0.9999790191650391,789139,0.19475746154785156,0.2665097713470459,0.577777375762071,worker1,0.19475746154785156,787827,1312,0.0,0,0,0.0,0,0
model_0,6409,1,0.5286219120025635,0,0,1,0,0.9940813183784485,789139,0.19799232482910156,0.3306295871734619,0.6254556984233726,worker1,0.19799232482910156,787827,1312,0.0,0,0,0.0,0,0
model_0,6410,1,0.7589550018310547,7,4,0,3,0.8511894345283508,3940680,0.5068979263305664,0.2520570755004883,0.3321106981209366,worker1->worker2->worker3,0.20501184463500977,787827,1050072,0.09181046485900879,1049991,525780,0.21007561683654785,525698,1312
model_0,6411,1,1.2715001106262207,7,7,1,2,0.9894756078720093,3940680,0.3596682548522949,0.9118318557739258,0.7171307718760981,worker1->worker2->worker3,0.17943096160888672,787827,1050072,0.0912783145904541,1049991,525780,0.0889589786529541,525698,1312
model_0,6412,1,0.46733975410461426,7,7,1,1,0.9850119352340698,2889202,0.27578282356262207,0.1915569305419922,0.4098879431068303,worker1->worker2,0.18371844291687012,787827,1050072,0.09206438064575195,1049991,1312,0.0,0,0
model_0,6413,1,0.2674243450164795,5,7,0,0,0.6947044730186462,789139,0.18259906768798828,0.08482527732849121,0.3171935499113367,worker1,0.18259906768798828,787827,1312,0.0,0,0,0.0,0,0
model_0,6414,1,0.46675848960876465,1,1,1,1,0.9910877346992493,2889202,0.2785685062408447,0.18818998336791992,0.4031849180197239,worker1->worker2,0.18647503852844238,787827,1050072,0.09209346771240234,1049991,1312,0.0,0,0
model_0,6415,1,0.27021002769470215,7,7,1,0,0.9909504055976868,789139,0.18656516075134277,0.08364486694335938,0.30955500673670727,worker1,0.18656516075134277,787827,1312,0.0,0,0,0.0,0,0
model_0,6416,1,1.2945594787597656,8,8,1,1,0.903047502040863,2889201,0.27721261978149414,1.0173468589782715,0.7858633578991104,worker1->worker2,0.18322300910949707,787827,1050072,0.09398961067199707,1049991,1311,0.0,0,0
model_0,6417,1,0.6408078670501709,5,5,1,0,0.9534116983413696,789139,0.1839768886566162,0.4568309783935547,0.7128985174549799,worker1,0.1839768886566162,787827,1312,0.0,0,0,0.0,0,0
model_0,6418,1,0.468264102935791,2,2,1,1,0.5385968089103699,2889202,0.2777876853942871,0.1904764175415039,0.40677134195704573,worker1->worker2,0.18541359901428223,787827,1050072,0.09237408638000488,1049991,1312,0.0,0,0
model_0,6419,1,0.6292715072631836,2,2,1,2,0.9360285401344299,3940680,0.38188886642456055,0.24738264083862305,0.39312544423715484,worker1->worker2->worker3,0.19062352180480957,787827,1050072,0.09360408782958984,1049991,525780,0.09766125679016113,525698,1312
model_0,6420,1,0.8284626007080078,7,7,1,0,0.997464656829834,789138,0.18137478828430176,0.647087812423706,0.7810706383978009,worker1,0.18137478828430176,787827,1311,0.0,0,0,0.0,0,0
model_0,6421,1,0.6886675357818604,4,2,0,1,0.88524329662323,2889200,0.2712836265563965,0.41738390922546387,0.6060746115345748,worker1->worker2,0.17912578582763672,787827,1050072,0.09215784072875977,1049991,1310,0.0,0,0
model_0,6422,1,0.27568554878234863,1,1,1,0,0.9999682903289795,789139,0.19182515144348145,0.08386039733886719,0.3041885862688953,worker1,0.19182515144348145,787827,1312,0.0,0,0,0.0,0,0
model_0,6423,1,1.1055991649627686,6,3,0,1,0.6709121465682983,2889202,0.2746579647064209,0.8309412002563477,0.7515754593431968,worker1->worker2,0.18105220794677734,787827,1050072,0.09360575675964355,1049991,1312,0.0,0,0
model_0,6424,1,1.0350794792175293,4,5,0,2,0.5821874141693115,3940680,0.373579740524292,0.6614997386932373,0.6390811063062515,worker1->worker2->worker3,0.18362116813659668,787827,1050072,0.09383845329284668,1049991,525780,0.09612011909484863,525698,1312
model_0,6425,1,0.7711882591247559,7,7,1,0,0.9329751133918762,789139,0.18006110191345215,0.5911271572113037,0.7665147260957931,worker1,0.18006110191345215,787827,1312,0.0,0,0,0.0,0,0
model_0,6426,1,0.27326178550720215,6,6,1,0,0.8888814449310303,789139,0.17651128768920898,0.09675049781799316,0.35405791423932265,worker1,0.17651128768920898,787827,1312,0.0,0,0,0.0,0,0
model_0,6427,1,1.1063697338104248,9,9,1,1,0.9992126226425171,2889202,0.2811136245727539,0.8252561092376709,0.7459134898741523,worker1->worker2,0.1868607997894287,787827,1050072,0.0942528247833252,1049991,1312,0.0,0,0
model_0,6428,1,1.2466504573822021,6,6,1,1,0.9079771041870117,2889202,0.27103090286254883,0.9756195545196533,0.7825927057118504,worker1->worker2,0.17828869819641113,787827,1050072,0.0927422046661377,1049991,1312,0.0,0,0
model_0,6429,1,0.8686506748199463,3,5,0,1,0.6660911440849304,2889202,0.2758200168609619,0.5928306579589844,0.6824730298884142,worker1->worker2,0.1836869716644287,787827,1050072,0.0921330451965332,1049991,1312,0.0,0,0
model_0,6430,1,0.6845786571502686,7,7,1,0,0.9967917799949646,789139,0.18632793426513672,0.49825072288513184,0.7278210000867193,worker1,0.18632793426513672,787827,1312,0.0,0,0,0.0,0,0
model_0,6431,1,0.6784586906433105,0,0,1,0,0.8647107481956482,789139,0.17693638801574707,0.5015223026275635,0.7392083107551073,worker1,0.17693638801574707,787827,1312,0.0,0,0,0.0,0,0
model_0,6432,1,1.1212348937988281,9,9,1,0,0.9312877655029297,789139,0.18199872970581055,0.9392361640930176,0.8376801054690822,worker1,0.18199872970581055,787827,1312,0.0,0,0,0.0,0,0
model_0,6433,1,0.4620974063873291,6,6,1,1,0.9269893169403076,2889202,0.27132701873779297,0.19077038764953613,0.4128358761867466,worker1->worker2,0.17910242080688477,787827,1050072,0.0922245979309082,1049991,1312,0.0,0,0
model_0,6434,1,0.6763827800750732,6,2,0,0,0.7517143487930298,789139,0.17818140983581543,0.4982013702392578,0.7365671996912182,worker1,0.17818140983581543,787827,1312,0.0,0,0,0.0,0,0
model_0,6435,1,0.7337446212768555,8,8,1,0,0.9551862478256226,789139,0.18796706199645996,0.5457775592803955,0.7438249541518117,worker1,0.18796706199645996,787827,1312,0.0,0,0,0.0,0,0
model_0,6436,1,0.9425709247589111,9,9,1,0,0.9582808017730713,789139,0.1874849796295166,0.7550859451293945,0.8010919128685503,worker1,0.1874849796295166,787827,1312,0.0,0,0,0.0,0,0
model_0,6437,1,0.2640042304992676,1,1,1,0,0.9750374555587769,789139,0.17924904823303223,0.08475518226623535,0.32103721257023754,worker1,0.17924904823303223,787827,1312,0.0,0,0,0.0,0,0
model_0,6438,1,0.49625325202941895,9,9,1,0,0.9966771602630615,789139,0.18466782569885254,0.3115854263305664,0.6278758377025103,worker1,0.18466782569885254,787827,1312,0.0,0,0,0.0,0,0
model_0,6439,1,0.2797367572784424,8,8,1,0,0.9991746544837952,789139,0.19608426094055176,0.08365249633789062,0.2990400587743469,worker1,0.19608426094055176,787827,1312,0.0,0,0,0.0,0,0
model_0,6440,1,0.9593641757965088,9,9,1,0,0.9495446681976318,789139,0.19225835800170898,0.7671058177947998,0.7995981475521668,worker1,0.19225835800170898,787827,1312,0.0,0,0,0.0,0,0
model_0,6441,1,0.2717604637145996,6,6,1,0,0.9891155362129211,789139,0.1874709129333496,0.08428955078125,0.31016119721436053,worker1,0.1874709129333496,787827,1312,0.0,0,0,0.0,0,0
model_0,6442,1,0.7641217708587646,4,4,1,1,0.8300275802612305,2889202,0.2853260040283203,0.47879576683044434,0.6265961592644399,worker1->worker2,0.19066500663757324,787827,1050072,0.09466099739074707,1049991,1312,0.0,0,0
model_0,6443,1,0.636134147644043,3,3,1,0,0.9391946792602539,789139,0.18350934982299805,0.4526247978210449,0.7115241329165636,worker1,0.18350934982299805,787827,1312,0.0,0,0,0.0,0,0
model_0,6444,1,0.27643537521362305,9,9,1,0,0.9845632910728455,789139,0.19135046005249023,0.08508491516113281,0.30779315091413717,worker1,0.19135046005249023,787827,1312,0.0,0,0,0.0,0,0
model_0,6445,1,0.28069496154785156,2,2,1,0,0.9282091856002808,789139,0.1957714557647705,0.08492350578308105,0.3025473108415724,worker1,0.1957714557647705,787827,1312,0.0,0,0,0.0,0,0
model_0,6446,1,0.44805073738098145,9,9,1,0,0.7997782230377197,789139,0.1869804859161377,0.26107025146484375,0.5826801067015173,worker1,0.1869804859161377,787827,1312,0.0,0,0,0.0,0,0
model_0,6447,1,0.48154449462890625,0,0,1,1,0.9579622149467468,2889202,0.2913227081298828,0.19022178649902344,0.3950243199138109,worker1->worker2,0.19882559776306152,787827,1050072,0.09249711036682129,1049991,1312,0.0,0,0
model_0,6448,1,0.27571988105773926,0,0,1,0,0.9742712378501892,789139,0.19121456146240234,0.08450531959533691,0.3064897579062876,worker1,0.19121456146240234,787827,1312,0.0,0,0,0.0,0,0
model_0,6449,1,0.7107698917388916,4,4,1,0,0.9926807284355164,789139,0.19138169288635254,0.5193881988525391,0.7307402928701171,worker1,0.19138169288635254,787827,1312,0.0,0,0,0.0,0,0
model_0,6450,1,1.0768680572509766,4,4,1,1,0.9086565375328064,2889202,0.27672791481018066,0.8001401424407959,0.7430252360566714,worker1->worker2,0.18436646461486816,787827,1050072,0.0923614501953125,1049991,1312,0.0,0,0
model_0,6451,1,0.8828902244567871,7,0,0,0,0.9542663097381592,789139,0.19356560707092285,0.6893246173858643,0.7807591456910543,worker1,0.19356560707092285,787827,1312,0.0,0,0,0.0,0,0
model_0,6452,1,0.4636056423187256,9,9,1,0,0.9884546995162964,789139,0.18685317039489746,0.2767524719238281,0.5969566516482618,worker1,0.18685317039489746,787827,1312,0.0,0,0,0.0,0,0
model_0,6453,1,0.47307729721069336,6,6,1,1,0.8876956105232239,2889202,0.2832479476928711,0.18982934951782227,0.40126497432253316,worker1->worker2,0.19056129455566406,787827,1050072,0.09268665313720703,1049991,1312,0.0,0,0
model_0,6454,1,1.3252336978912354,3,3,1,1,0.9988775849342346,2889202,0.28640103340148926,1.038832664489746,0.7838863938811532,worker1->worker2,0.1945183277130127,787827,1050072,0.09188270568847656,1049991,1312,0.0,0,0
model_0,6455,1,1.5526342391967773,0,0,1,2,0.896397590637207,3940679,0.3580751419067383,1.194559097290039,0.7693757274784943,worker1->worker2->worker3,0.18041753768920898,787827,1050072,0.09175729751586914,1049991,525780,0.08590030670166016,525698,1311
model_0,6456,1,0.7707319259643555,8,0,0,0,0.7155402302742004,789139,0.1783132553100586,0.5924186706542969,0.7686442596925651,worker1,0.1783132553100586,787827,1312,0.0,0,0,0.0,0,0
model_0,6457,1,0.7081882953643799,5,5,1,3,0.6484464406967163,3940680,0.46308016777038574,0.24510812759399414,0.34610587212244187,worker1->worker2->worker3,0.19089436531066895,787827,1050072,0.09107446670532227,1049991,525780,0.18111133575439453,525698,1312
model_0,6458,1,1.734729290008545,4,4,1,0,0.9620524644851685,789139,0.1795823574066162,1.5551469326019287,0.8964781661087122,worker1,0.1795823574066162,787827,1312,0.0,0,0,0.0,0,0
model_0,6459,1,0.601365327835083,7,7,1,2,0.7864181399345398,3940680,0.3563039302825928,0.24506139755249023,0.4075083584128669,worker1->worker2->worker3,0.17998123168945312,787827,1050072,0.09153151512145996,1049991,525780,0.08479118347167969,525698,1312
model_0,6460,1,1.4376161098480225,4,7,0,1,0.9789177775382996,2889202,0.2722179889678955,1.165398120880127,0.8106462586895516,worker1->worker2,0.18001317977905273,787827,1050072,0.09220480918884277,1049991,1312,0.0,0,0
model_0,6461,1,1.244035005569458,3,3,1,1,0.9946444034576416,2889202,0.27668118476867676,0.9673538208007812,0.7775937304577488,worker1->worker2,0.1842343807220459,787827,1050072,0.09244680404663086,1049991,1312,0.0,0,0
model_0,6462,1,0.6401512622833252,1,1,1,0,0.9769731760025024,789139,0.18432354927062988,0.4558277130126953,0.7120625075186527,worker1,0.18432354927062988,787827,1312,0.0,0,0,0.0,0,0
model_0,6463,1,0.4918088912963867,7,7,1,0,0.9668387174606323,789139,0.1849992275238037,0.306809663772583,0.6238391968958636,worker1,0.1849992275238037,787827,1312,0.0,0,0,0.0,0,0
model_0,6464,1,0.2665984630584717,9,9,1,0,0.9927961230278015,789139,0.18286991119384766,0.08372855186462402,0.3140623951994062,worker1,0.18286991119384766,787827,1312,0.0,0,0,0.0,0,0
model_0,6465,1,0.6623332500457764,4,4,1,0,0.7962254881858826,789139,0.18017148971557617,0.4821617603302002,0.7279745661219276,worker1,0.18017148971557617,787827,1312,0.0,0,0,0.0,0,0
model_0,6466,1,1.06365966796875,5,5,1,1,0.9907839298248291,2889202,0.2748281955718994,0.7888314723968506,0.7416201781000746,worker1->worker2,0.18148446083068848,787827,1050072,0.09334373474121094,1049991,1312,0.0,0,0
model_0,6467,1,0.8657197952270508,4,4,1,0,0.9105777144432068,789139,0.18658185005187988,0.6791379451751709,0.784477782441205,worker1,0.18658185005187988,787827,1312,0.0,0,0,0.0,0,0
model_0,6468,1,0.4594759941101074,1,1,1,0,0.9880239367485046,789139,0.1889939308166504,0.27048206329345703,0.5886750706471937,worker1,0.1889939308166504,787827,1312,0.0,0,0,0.0,0,0
model_0,6469,1,0.4942970275878906,2,2,1,0,0.7158617973327637,789139,0.18959355354309082,0.3047034740447998,0.6164380059732822,worker1,0.18959355354309082,787827,1312,0.0,0,0,0.0,0,0
model_0,6470,1,0.47118258476257324,5,5,1,1,0.7392415404319763,2889202,0.2824409008026123,0.18874168395996094,0.40057016125726935,worker1->worker2,0.1898958683013916,787827,1050072,0.0925450325012207,1049991,1312,0.0,0,0
model_0,6471,1,0.2792642116546631,5,5,1,0,0.9156378507614136,789139,0.19531989097595215,0.08394432067871094,0.3005910430890304,worker1,0.19531989097595215,787827,1312,0.0,0,0,0.0,0,0
model_0,6472,1,0.27927255630493164,0,0,1,0,0.9884733557701111,789139,0.18652629852294922,0.09274625778198242,0.3320994336468736,worker1,0.18652629852294922,787827,1312,0.0,0,0,0.0,0,0
model_0,6473,1,0.4985170364379883,8,8,1,0,0.9847560524940491,789139,0.18793678283691406,0.3105802536010742,0.6230083044307515,worker1,0.18793678283691406,787827,1312,0.0,0,0,0.0,0,0
model_0,6474,1,0.4803612232208252,3,3,1,1,0.9826166033744812,2889202,0.2905113697052002,0.189849853515625,0.3952231036524565,worker1->worker2,0.1890275478363037,787827,1050072,0.10148382186889648,1049991,1312,0.0,0,0
model_0,6475,1,0.2770555019378662,1,1,1,0,0.6800194978713989,789139,0.1921710968017578,0.0848844051361084,0.3063805069467452,worker1,0.1921710968017578,787827,1312,0.0,0,0,0.0,0,0
model_0,6476,1,0.6561222076416016,5,5,1,0,0.9248542189598083,789139,0.19350790977478027,0.4626142978668213,0.7050733727329017,worker1,0.19350790977478027,787827,1312,0.0,0,0,0.0,0,0
model_0,6477,1,0.8713774681091309,8,8,1,2,0.9666566848754883,3940680,0.3932197093963623,0.47815775871276855,0.5487378044676321,worker1->worker2->worker3,0.18530726432800293,787827,1050072,0.09211492538452148,1049991,525780,0.11579751968383789,525698,1312
model_0,6478,1,0.6238129138946533,4,4,1,2,0.9862848520278931,3940680,0.37862110137939453,0.2451918125152588,0.3930534412704795,worker1->worker2->worker3,0.18584871292114258,787827,1050072,0.0914306640625,1049991,525780,0.10134172439575195,525698,1312
model_0,6479,1,1.02663254737854,0,0,1,1,0.9965084195137024,2889202,0.27439022064208984,0.7522423267364502,0.7327279158032415,worker1->worker2,0.18234825134277344,787827,1050072,0.0920419692993164,1049991,1312,0.0,0,0
model_0,6480,1,0.27214837074279785,6,6,1,0,0.8843789100646973,789139,0.18103504180908203,0.09111332893371582,0.3347928509916573,worker1,0.18103504180908203,787827,1312,0.0,0,0,0.0,0,0
model_0,6481,1,0.6893606185913086,3,3,1,1,0.9235336780548096,2889202,0.2766885757446289,0.4126720428466797,0.5986301388813954,worker1->worker2,0.1848616600036621,787827,1050072,0.0918269157409668,1049991,1312,0.0,0,0
model_0,6482,1,0.9454333782196045,1,1,1,0,0.9439409971237183,789139,0.17953991889953613,0.7658934593200684,0.8100977572447916,worker1,0.17953991889953613,787827,1312,0.0,0,0,0.0,0,0
model_0,6483,1,0.6609647274017334,1,1,1,0,0.899624764919281,789138,0.18317008018493652,0.4777946472167969,0.7228746518668522,worker1,0.18317008018493652,787827,1311,0.0,0,0,0.0,0,0
model_0,6484,1,1.2791907787322998,9,9,1,0,0.9143127202987671,789139,0.18910741806030273,1.090083360671997,0.8521663686102308,worker1,0.18910741806030273,787827,1312,0.0,0,0,0.0,0,0
model_0,6485,1,0.6158790588378906,8,8,1,2,0.8313214778900146,3940680,0.3640909194946289,0.2517881393432617,0.4088272457556256,worker1->worker2->worker3,0.17990422248840332,787827,1050072,0.09254980087280273,1049991,525780,0.09163689613342285,525698,1312
model_0,6486,1,0.8250102996826172,0,0,1,0,0.9536417722702026,789139,0.1804654598236084,0.6445448398590088,0.7812567189851645,worker1,0.1804654598236084,787827,1312,0.0,0,0,0.0,0,0
model_0,6487,1,0.26395368576049805,8,8,1,0,0.9477958083152771,789139,0.1794736385345459,0.08448004722595215,0.3200563272399472,worker1,0.1794736385345459,787827,1312,0.0,0,0,0.0,0,0
model_0,6488,1,0.4416983127593994,2,2,1,0,0.9570434093475342,789139,0.18509221076965332,0.2566061019897461,0.5809533217065372,worker1,0.18509221076965332,787827,1312,0.0,0,0,0.0,0,0
model_0,6489,1,0.7418203353881836,3,3,1,1,0.9447412490844727,2889202,0.26957011222839355,0.47225022315979004,0.6366099722956078,worker1->worker2,0.17798566818237305,787827,1050072,0.09158444404602051,1049991,1312,0.0,0,0
model_0,6490,1,0.6615076065063477,0,0,1,0,0.8605325222015381,789139,0.19283413887023926,0.4686734676361084,0.7084929379895364,worker1,0.19283413887023926,787827,1312,0.0,0,0,0.0,0,0
model_0,6491,1,0.4999725818634033,0,0,1,0,0.9681086540222168,789139,0.19165802001953125,0.30831456184387207,0.6166629391851455,worker1,0.19165802001953125,787827,1312,0.0,0,0,0.0,0,0
model_0,6492,1,0.9959642887115479,6,6,1,0,0.9936105608940125,789139,0.1932971477508545,0.8026671409606934,0.8059195997871391,worker1,0.1932971477508545,787827,1312,0.0,0,0,0.0,0,0
model_0,6493,1,0.2693672180175781,9,9,1,0,0.9875954389572144,789139,0.18489289283752441,0.08447432518005371,0.31360284225284296,worker1,0.18489289283752441,787827,1312,0.0,0,0,0.0,0,0
model_0,6494,1,0.27502012252807617,0,0,1,0,0.9956075549125671,789139,0.19037580490112305,0.08464431762695312,0.3077749978760626,worker1,0.19037580490112305,787827,1312,0.0,0,0,0.0,0,0
model_0,6495,1,1.3169307708740234,7,7,1,0,0.9339830279350281,789139,0.1845693588256836,1.1323614120483398,0.8598488524167537,worker1,0.1845693588256836,787827,1312,0.0,0,0,0.0,0,0
model_0,6496,1,0.6503713130950928,2,2,1,2,0.9997488856315613,3940680,0.39864397048950195,0.2517273426055908,0.3870517311220721,worker1->worker2->worker3,0.18940305709838867,787827,1050072,0.09738802909851074,1049991,525780,0.11185288429260254,525698,1312
model_0,6497,1,1.0704734325408936,5,5,1,0,0.8408946990966797,789139,0.18471646308898926,0.8857569694519043,0.827444140626131,worker1,0.18471646308898926,787827,1312,0.0,0,0,0.0,0,0
model_0,6498,1,0.6772534847259521,3,3,1,0,0.9309608340263367,789139,0.17858529090881348,0.49866819381713867,0.7363095282099917,worker1,0.17858529090881348,787827,1312,0.0,0,0,0.0,0,0
model_0,6499,1,0.8511345386505127,2,2,1,2,0.8119034171104431,3940680,0.3727257251739502,0.4784088134765625,0.5620836562866868,worker1->worker2->worker3,0.1815035343170166,787827,1050072,0.09146833419799805,1049991,525780,0.09975385665893555,525698,1312
model_0,6500,1,1.005197525024414,9,9,1,0,0.9885985851287842,789139,0.18248629570007324,0.8227112293243408,0.8184572771449661,worker1,0.18248629570007324,787827,1312,0.0,0,0,0.0,0,0
model_0,6501,1,0.705280065536499,4,4,1,1,0.9837919473648071,2889202,0.27474069595336914,0.4305393695831299,0.6104516356287812,worker1->worker2,0.182281494140625,787827,1050072,0.09245920181274414,1049991,1312,0.0,0,0
model_0,6502,1,0.9261038303375244,0,0,1,1,0.9943473935127258,2889202,0.31838011741638184,0.6077237129211426,0.6562155268266775,worker1->worker2,0.1821897029876709,787827,1050072,0.13619041442871094,1049991,1312,0.0,0,0
model_0,6503,1,0.6331441402435303,8,8,1,0,0.9989414811134338,789139,0.18085527420043945,0.4522888660430908,0.7143537107823884,worker1,0.18085527420043945,787827,1312,0.0,0,0,0.0,0,0
model_0,6504,1,0.2688746452331543,1,1,1,0,0.9965518712997437,789139,0.1853022575378418,0.0835723876953125,0.310822865513566,worker1,0.1853022575378418,787827,1312,0.0,0,0,0.0,0,0
model_0,6505,1,0.268446683883667,9,9,1,0,0.999963641166687,789138,0.18495488166809082,0.08349180221557617,0.3110181917976601,worker1,0.18495488166809082,787827,1311,0.0,0,0,0.0,0,0
model_0,6506,1,0.43952441215515137,9,9,1,0,0.9953692555427551,789139,0.18346023559570312,0.25606417655944824,0.5825937524240589,worker1,0.18346023559570312,787827,1312,0.0,0,0,0.0,0,0
model_0,6507,1,0.9989492893218994,0,9,0,0,0.7425172924995422,789139,0.19320440292358398,0.8057448863983154,0.806592381626565,worker1,0.19320440292358398,787827,1312,0.0,0,0,0.0,0,0
model_0,6508,1,0.2632749080657959,6,6,1,0,0.9935324192047119,789139,0.17824077606201172,0.08503413200378418,0.3229860856414506,worker1,0.17824077606201172,787827,1312,0.0,0,0,0.0,0,0
model_0,6509,1,0.4735546112060547,6,6,1,1,0.9822373986244202,2889202,0.2843165397644043,0.1892380714416504,0.3996119285159035,worker1->worker2,0.19271278381347656,787827,1050072,0.09160375595092773,1049991,1312,0.0,0,0
model_0,6510,1,0.693739652633667,4,4,1,0,0.9331055879592896,789139,0.18176698684692383,0.5119726657867432,0.7379896245560194,worker1,0.18176698684692383,787827,1312,0.0,0,0,0.0,0,0
model_0,6511,1,1.1172592639923096,9,0,0,1,0.6630153656005859,2889202,0.28336048126220703,0.8338987827301025,0.746378937821761,worker1->worker2,0.1840193271636963,787827,1050072,0.09934115409851074,1049991,1312,0.0,0,0
model_0,6512,1,1.0906171798706055,2,2,1,3,0.8890079855918884,3940680,0.46237874031066895,0.6282384395599365,0.576039375827981,worker1->worker2->worker3,0.1873617172241211,787827,1050072,0.09356474876403809,1049991,525780,0.18145227432250977,525698,1312
model_0,6513,1,0.4695250988006592,3,3,1,1,0.8753664493560791,2889202,0.2800772190093994,0.18944787979125977,0.4034882912014283,worker1->worker2,0.18887019157409668,787827,1050072,0.09120702743530273,1049991,1312,0.0,0,0
model_0,6514,1,0.9155666828155518,0,0,1,0,0.9449911713600159,789139,0.17915606498718262,0.7364106178283691,0.8043222101133676,worker1,0.17915606498718262,787827,1312,0.0,0,0,0.0,0,0
model_0,6515,1,0.4494152069091797,7,7,1,0,0.8645166158676147,789139,0.18892765045166016,0.26048755645751953,0.5796144688761284,worker1,0.18892765045166016,787827,1312,0.0,0,0,0.0,0,0
model_0,6516,1,1.124302864074707,4,7,0,1,0.7429563999176025,2889202,0.275073766708374,0.849229097366333,0.7553383741179405,worker1->worker2,0.18213939666748047,787827,1050072,0.09293437004089355,1049991,1312,0.0,0,0
model_0,6517,1,0.8694570064544678,3,5,0,0,0.5038522481918335,789139,0.1916065216064453,0.6778504848480225,0.7796250761290754,worker1,0.1916065216064453,787827,1312,0.0,0,0,0.0,0,0
model_0,6518,1,0.5024349689483643,8,8,1,0,0.9880905151367188,789139,0.17993474006652832,0.32250022888183594,0.6418745684776961,worker1,0.17993474006652832,787827,1312,0.0,0,0,0.0,0,0
model_0,6519,1,0.674734354019165,8,8,1,0,0.9602463245391846,789139,0.19084382057189941,0.4838905334472656,0.7171571012575436,worker1,0.19084382057189941,787827,1312,0.0,0,0,0.0,0,0
model_0,6520,1,0.46732449531555176,1,1,1,0,0.894695520401001,789138,0.18858551979064941,0.27873897552490234,0.5964570193066582,worker1,0.18858551979064941,787827,1311,0.0,0,0,0.0,0,0
model_0,6521,1,0.28061532974243164,6,6,1,0,0.9657943844795227,789139,0.1962602138519287,0.08435511589050293,0.300607653786876,worker1,0.1962602138519287,787827,1312,0.0,0,0,0.0,0,0
model_0,6522,1,0.5051791667938232,8,8,1,0,0.7761732339859009,789139,0.1922602653503418,0.31291890144348145,0.6194216270426524,worker1,0.1922602653503418,787827,1312,0.0,0,0,0.0,0,0
model_0,6523,1,0.5098884105682373,8,8,1,0,0.9484619498252869,789139,0.1949319839477539,0.3149564266204834,0.6176967746128708,worker1,0.1949319839477539,787827,1312,0.0,0,0,0.0,0,0
model_0,6524,1,0.5143842697143555,6,6,1,0,0.9406012296676636,789139,0.1869041919708252,0.3274800777435303,0.6366448140519234,worker1,0.1869041919708252,787827,1312,0.0,0,0,0.0,0,0
model_0,6525,1,0.6835861206054688,3,6,0,1,0.9362512230873108,2889202,0.30286121368408203,0.3807249069213867,0.556952365539794,worker1->worker2,0.19757914543151855,787827,1050072,0.10528206825256348,1049991,1312,0.0,0,0
model_0,6526,1,0.697443962097168,8,8,1,0,0.9923398494720459,789139,0.18781137466430664,0.5096325874328613,0.7307147457416217,worker1,0.18781137466430664,787827,1312,0.0,0,0,0.0,0,0
model_0,6527,1,1.1269826889038086,3,3,1,1,0.914364218711853,2889201,0.280564546585083,0.8464181423187256,0.7510480423989635,worker1->worker2,0.18817734718322754,787827,1050072,0.09238719940185547,1049991,1311,0.0,0,0
model_0,6528,1,1.2545020580291748,7,7,1,1,0.9830937385559082,2889202,0.27258801460266113,0.9819140434265137,0.782712182209651,worker1->worker2,0.17986154556274414,787827,1050072,0.09272646903991699,1049991,1312,0.0,0,0
model_0,6529,1,0.8359079360961914,6,6,1,1,0.9881235957145691,2889202,0.28012704849243164,0.5557808876037598,0.6648828939217102,worker1->worker2,0.18802618980407715,787827,1050072,0.09210085868835449,1049991,1312,0.0,0,0
