sample_index,batch_size,latency_sec,predicted_class,true_class,correct,exit_id,confidence,protocol_bytes,remote_compute_time_sec,path,worker1_compute_time_sec,worker1_request_bytes,worker1_response_bytes,jetson_compute_time_sec,jetson_request_bytes,jetson_response_bytes
2408,1,0.25403881072998047,1,1,1,0,0.9967087507247925,789108,0.1721339225769043,worker1,0.1721339225769043,787796,1312,0.0,0,0
2409,1,0.2568087577819824,9,1,0,0,0.9492630362510681,789108,0.17488384246826172,worker1,0.17488384246826172,787796,1312,0.0,0,0
2410,1,0.25503015518188477,4,4,1,0,0.5820139050483704,789108,0.17305755615234375,worker1,0.17305755615234375,787796,1312,0.0,0,0
2411,1,0.4603264331817627,2,2,1,2,0.878126859664917,1840524,0.30785417556762695,worker1->jetson,0.2590811252593994,787796,525750,0.04877305030822754,525668,1310
2412,1,0.2574734687805176,9,9,1,0,0.9966298937797546,789108,0.17562556266784668,worker1,0.17562556266784668,787796,1312,0.0,0,0
2413,1,0.4807279109954834,0,5,0,2,0.802414059638977,1840524,0.31543827056884766,worker1->jetson,0.26041293144226074,787796,525750,0.055025339126586914,525668,1310
2414,1,0.26107168197631836,8,8,1,0,0.7084192633628845,789108,0.1795792579650879,worker1,0.1795792579650879,787796,1312,0.0,0,0
2415,1,0.4898509979248047,0,0,1,3,0.47157683968544006,1840526,0.3096778392791748,worker1->jetson,0.2611691951751709,787796,525750,0.048508644104003906,525668,1312
2416,1,0.25816869735717773,2,2,1,0,0.8965718746185303,789108,0.17682504653930664,worker1,0.17682504653930664,787796,1312,0.0,0,0
2417,1,0.25763392448425293,0,0,1,0,0.9726226925849915,789108,0.17708587646484375,worker1,0.17708587646484375,787796,1312,0.0,0,0
2418,1,0.25655627250671387,6,6,1,0,0.97944176197052,789106,0.17568278312683105,worker1,0.17568278312683105,787796,1310,0.0,0,0
2419,1,0.3456752300262451,9,9,1,1,0.9998723268508911,789108,0.26390910148620605,worker1,0.26390910148620605,787796,1312,0.0,0,0
2420,1,0.3433985710144043,5,5,1,1,0.9879400730133057,789108,0.2613561153411865,worker1,0.2613561153411865,787796,1312,0.0,0,0
2421,1,0.2547895908355713,1,1,1,0,0.9981479644775391,789108,0.17341995239257812,worker1,0.17341995239257812,787796,1312,0.0,0,0
2422,1,0.2564988136291504,0,0,1,0,0.9981845021247864,789108,0.17557907104492188,worker1,0.17557907104492188,787796,1312,0.0,0,0
2423,1,0.2563207149505615,1,1,1,0,0.9999744892120361,789108,0.17456579208374023,worker1,0.17456579208374023,787796,1312,0.0,0,0
2424,1,0.4723024368286133,6,6,1,2,0.9969333410263062,1840525,0.3181290626525879,worker1->jetson,0.26358628273010254,787796,525750,0.05454277992248535,525668,1311
2425,1,0.26030921936035156,1,1,1,0,0.9838780164718628,789108,0.17975401878356934,worker1,0.17975401878356934,787796,1312,0.0,0,0
2426,1,0.2589535713195801,5,5,1,0,0.9121704697608948,789108,0.17714405059814453,worker1,0.17714405059814453,787796,1312,0.0,0,0
2427,1,0.2583324909210205,9,9,1,0,0.9846686720848083,789108,0.17594408988952637,worker1,0.17594408988952637,787796,1312,0.0,0,0
2428,1,0.25699710845947266,0,0,1,0,0.9914034008979797,789108,0.17516016960144043,worker1,0.17516016960144043,787796,1312,0.0,0,0
2429,1,0.25710034370422363,9,9,1,0,0.9976747632026672,789108,0.17533183097839355,worker1,0.17533183097839355,787796,1312,0.0,0,0
2430,1,0.2560298442840576,1,1,1,0,0.9878851771354675,789108,0.17470407485961914,worker1,0.17470407485961914,787796,1312,0.0,0,0
2431,1,0.34539794921875,1,1,1,1,0.9973869919776917,789108,0.26398634910583496,worker1,0.26398634910583496,787796,1312,0.0,0,0
2432,1,0.259899377822876,8,8,1,0,0.7948668003082275,789108,0.17822694778442383,worker1,0.17822694778442383,787796,1312,0.0,0,0
2433,1,0.341350793838501,0,0,1,1,0.8624230623245239,789108,0.25945377349853516,worker1,0.25945377349853516,787796,1312,0.0,0,0
2434,1,0.2579495906829834,7,7,1,0,0.9844933748245239,789108,0.17621135711669922,worker1,0.17621135711669922,787796,1312,0.0,0,0
2435,1,0.3481590747833252,1,3,0,1,0.7898339629173279,789108,0.2661406993865967,worker1,0.2661406993865967,787796,1312,0.0,0,0
2436,1,0.34802985191345215,8,8,1,1,0.9642203450202942,789108,0.2661881446838379,worker1,0.2661881446838379,787796,1312,0.0,0,0
2437,1,0.25762224197387695,4,4,1,0,0.9104949235916138,789108,0.17591404914855957,worker1,0.17591404914855957,787796,1312,0.0,0,0
2438,1,0.25948047637939453,9,1,0,0,0.9177345633506775,789108,0.17755579948425293,worker1,0.17755579948425293,787796,1312,0.0,0,0
2439,1,0.2628669738769531,2,2,1,0,0.9435827136039734,789108,0.18096518516540527,worker1,0.18096518516540527,787796,1312,0.0,0,0
2440,1,0.2571241855621338,5,5,1,0,0.9805466532707214,789108,0.17542290687561035,worker1,0.17542290687561035,787796,1312,0.0,0,0
2441,1,0.26311421394348145,8,8,1,0,0.9983709454536438,789108,0.1815962791442871,worker1,0.1815962791442871,787796,1312,0.0,0,0
2442,1,0.2557647228240967,3,3,1,0,0.5362237691879272,789108,0.17397499084472656,worker1,0.17397499084472656,787796,1312,0.0,0,0
2443,1,0.25812602043151855,5,5,1,0,0.704738199710846,789107,0.17606234550476074,worker1,0.17606234550476074,787796,1311,0.0,0,0
2444,1,0.2576119899749756,3,3,1,0,0.8338356614112854,789108,0.17581534385681152,worker1,0.17581534385681152,787796,1312,0.0,0,0
2445,1,0.2572910785675049,8,8,1,0,0.9984283447265625,789108,0.1756277084350586,worker1,0.1756277084350586,787796,1312,0.0,0,0
2446,1,0.2587113380432129,8,8,1,0,0.9883669018745422,789108,0.17700862884521484,worker1,0.17700862884521484,787796,1312,0.0,0,0
2447,1,0.25563716888427734,3,3,1,0,0.8004658222198486,789108,0.175032377243042,worker1,0.175032377243042,787796,1312,0.0,0,0
2448,1,0.3485403060913086,6,6,1,1,0.9648511409759521,789108,0.26811790466308594,worker1,0.26811790466308594,787796,1312,0.0,0,0
2449,1,0.25685954093933105,1,1,1,0,0.9992244243621826,789108,0.17504525184631348,worker1,0.17504525184631348,787796,1312,0.0,0,0
2450,1,0.2583167552947998,0,0,1,0,0.9627563953399658,789108,0.17644333839416504,worker1,0.17644333839416504,787796,1312,0.0,0,0
2451,1,0.2584209442138672,6,6,1,0,0.7677170634269714,789108,0.17670416831970215,worker1,0.17670416831970215,787796,1312,0.0,0,0
2452,1,0.257617712020874,2,2,1,0,0.992067813873291,789107,0.17583441734313965,worker1,0.17583441734313965,787796,1311,0.0,0,0
2453,1,0.25824785232543945,0,0,1,0,0.9462509155273438,789108,0.1764240264892578,worker1,0.1764240264892578,787796,1312,0.0,0,0
2454,1,0.26006102561950684,2,2,1,0,0.9207902550697327,789108,0.17827582359313965,worker1,0.17827582359313965,787796,1312,0.0,0,0
2455,1,0.3574051856994629,8,8,1,1,0.9558253288269043,789108,0.27564430236816406,worker1,0.27564430236816406,787796,1312,0.0,0,0
2456,1,0.25534915924072266,1,1,1,0,0.9622657895088196,789108,0.17344450950622559,worker1,0.17344450950622559,787796,1312,0.0,0,0
2457,1,0.25635552406311035,7,7,1,0,0.8502223491668701,789108,0.1746997833251953,worker1,0.1746997833251953,787796,1312,0.0,0,0
2458,1,0.2571449279785156,8,0,0,0,0.5181133151054382,789108,0.176300048828125,worker1,0.176300048828125,787796,1312,0.0,0,0
2459,1,0.34992289543151855,2,2,1,1,0.9544671773910522,789108,0.26804590225219727,worker1,0.26804590225219727,787796,1312,0.0,0,0
2460,1,0.26140618324279785,8,8,1,0,0.9956925511360168,789108,0.17966341972351074,worker1,0.17966341972351074,787796,1312,0.0,0,0
2461,1,0.2581806182861328,3,3,1,0,0.9084218144416809,789108,0.1762375831604004,worker1,0.1762375831604004,787796,1312,0.0,0,0
2462,1,0.2583777904510498,4,4,1,0,0.932678759098053,789107,0.1766047477722168,worker1,0.1766047477722168,787796,1311,0.0,0,0
2463,1,0.2559776306152344,6,6,1,0,0.9896596074104309,789108,0.17421960830688477,worker1,0.17421960830688477,787796,1312,0.0,0,0
2464,1,0.2580137252807617,6,6,1,0,0.7764506936073303,789108,0.17762398719787598,worker1,0.17762398719787598,787796,1312,0.0,0,0
2465,1,0.3447873592376709,3,3,1,1,0.908240556716919,789107,0.26400017738342285,worker1,0.26400017738342285,787796,1311,0.0,0,0
2466,1,0.3465108871459961,0,2,0,1,0.9964313507080078,789108,0.26454877853393555,worker1,0.26454877853393555,787796,1312,0.0,0,0
2467,1,0.2609221935272217,4,4,1,0,0.9547193050384521,789108,0.17929458618164062,worker1,0.17929458618164062,787796,1312,0.0,0,0
2468,1,0.3436901569366455,9,9,1,1,0.9993890523910522,789108,0.26163506507873535,worker1,0.26163506507873535,787796,1312,0.0,0,0
2469,1,0.25992608070373535,8,8,1,0,0.9426244497299194,789108,0.17804551124572754,worker1,0.17804551124572754,787796,1312,0.0,0,0
2470,1,0.26253700256347656,7,7,1,0,0.8816542625427246,789108,0.18068885803222656,worker1,0.18068885803222656,787796,1312,0.0,0,0
2471,1,0.2583191394805908,7,7,1,0,0.7521541118621826,789108,0.1767103672027588,worker1,0.1767103672027588,787796,1312,0.0,0,0
2472,1,0.3486025333404541,2,2,1,1,0.7357453107833862,789108,0.2667670249938965,worker1,0.2667670249938965,787796,1312,0.0,0,0
2473,1,0.3454883098602295,4,6,0,1,0.8822969794273376,789108,0.26375794410705566,worker1,0.26375794410705566,787796,1312,0.0,0,0
2474,1,0.34645795822143555,6,6,1,1,0.9832097291946411,789108,0.26436281204223633,worker1,0.26436281204223633,787796,1312,0.0,0,0
2475,1,0.2614314556121826,3,3,1,0,0.8758748173713684,789108,0.1796717643737793,worker1,0.1796717643737793,787796,1312,0.0,0,0
2476,1,0.26806068420410156,6,6,1,0,0.9965230226516724,789108,0.18613386154174805,worker1,0.18613386154174805,787796,1312,0.0,0,0
2477,1,0.259685754776001,1,1,1,0,0.9505988359451294,789108,0.17802858352661133,worker1,0.17802858352661133,787796,1312,0.0,0,0
2478,1,0.25519847869873047,8,8,1,0,0.9686634540557861,789108,0.17348766326904297,worker1,0.17348766326904297,787796,1312,0.0,0,0
2479,1,0.2572650909423828,3,3,1,0,0.944028377532959,789107,0.17540597915649414,worker1,0.17540597915649414,787796,1311,0.0,0,0
2480,1,0.2583479881286621,8,8,1,0,0.5042856335639954,789108,0.17684149742126465,worker1,0.17684149742126465,787796,1312,0.0,0,0
2481,1,0.2573559284210205,2,2,1,0,0.6009584069252014,789108,0.1768639087677002,worker1,0.1768639087677002,787796,1312,0.0,0,0
2482,1,0.2569386959075928,8,8,1,0,0.9284417033195496,789108,0.17437505722045898,worker1,0.17437505722045898,787796,1312,0.0,0,0
2483,1,0.2563486099243164,0,0,1,0,0.968888521194458,789107,0.17426323890686035,worker1,0.17426323890686035,787796,1311,0.0,0,0
2484,1,0.25850725173950195,2,2,1,0,0.9550577998161316,789108,0.17639446258544922,worker1,0.17639446258544922,787796,1312,0.0,0,0
2485,1,0.45572638511657715,4,4,1,2,0.8795345425605774,1840525,0.30877256393432617,worker1->jetson,0.26096415519714355,787796,525750,0.04780840873718262,525668,1311
2486,1,0.25895047187805176,5,5,1,0,0.7963033318519592,789108,0.176954984664917,worker1,0.176954984664917,787796,1312,0.0,0,0
2487,1,0.26585960388183594,4,4,1,0,0.9628849029541016,789108,0.18355727195739746,worker1,0.18355727195739746,787796,1312,0.0,0,0
2488,1,0.2563321590423584,2,2,1,0,0.8829364776611328,789108,0.17373108863830566,worker1,0.17373108863830566,787796,1312,0.0,0,0
2489,1,0.49637746810913086,4,4,1,2,0.9142008423805237,1840525,0.33611607551574707,worker1->jetson,0.2638211250305176,787796,525750,0.07229495048522949,525668,1311
2490,1,0.2615323066711426,0,0,1,0,0.979580819606781,789107,0.1795964241027832,worker1,0.1795964241027832,787796,1311,0.0,0,0
2491,1,0.256056547164917,6,6,1,0,0.9801476001739502,789108,0.17409634590148926,worker1,0.17409634590148926,787796,1312,0.0,0,0
2492,1,0.25695204734802246,5,5,1,0,0.8749752044677734,789108,0.1755225658416748,worker1,0.1755225658416748,787796,1312,0.0,0,0
2493,1,0.5081441402435303,3,7,0,2,0.6781792640686035,1840525,0.3417506217956543,worker1->jetson,0.260329008102417,787796,525750,0.0814216136932373,525668,1311
2494,1,0.2623004913330078,1,1,1,0,0.976978600025177,789107,0.18052148818969727,worker1,0.18052148818969727,787796,1311,0.0,0,0
2495,1,0.2552452087402344,9,9,1,0,0.9345018267631531,789108,0.17345261573791504,worker1,0.17345261573791504,787796,1312,0.0,0,0
2496,1,0.4879133701324463,5,5,1,2,0.7235171794891357,1840525,0.338104248046875,worker1->jetson,0.26576685905456543,787796,525750,0.07233738899230957,525668,1311
2497,1,0.3443565368652344,3,7,0,1,0.8618982434272766,789108,0.2638871669769287,worker1,0.2638871669769287,787796,1312,0.0,0,0
2498,1,0.2542119026184082,1,1,1,0,0.988499104976654,789107,0.17351341247558594,worker1,0.17351341247558594,787796,1311,0.0,0,0
2499,1,0.2583887577056885,9,9,1,0,0.9794573187828064,789108,0.1775662899017334,worker1,0.1775662899017334,787796,1312,0.0,0,0
2500,1,0.3408355712890625,3,3,1,1,0.8975650668144226,789108,0.25909852981567383,worker1,0.25909852981567383,787796,1312,0.0,0,0
2501,1,0.25463294982910156,7,7,1,0,0.7590981721878052,789108,0.17353272438049316,worker1,0.17353272438049316,787796,1312,0.0,0,0
2502,1,0.2578890323638916,9,9,1,0,0.6374112963676453,789108,0.17734575271606445,worker1,0.17734575271606445,787796,1312,0.0,0,0
2503,1,0.26189637184143066,0,9,0,0,0.7914474010467529,789108,0.1801297664642334,worker1,0.1801297664642334,787796,1312,0.0,0,0
2504,1,0.25949931144714355,9,9,1,0,0.9940798282623291,789108,0.1776895523071289,worker1,0.1776895523071289,787796,1312,0.0,0,0
2505,1,0.26047539710998535,2,2,1,0,0.9256804585456848,789108,0.1787729263305664,worker1,0.1787729263305664,787796,1312,0.0,0,0
2506,1,0.26261448860168457,9,1,0,0,0.6973022222518921,789108,0.18080878257751465,worker1,0.18080878257751465,787796,1312,0.0,0,0
2507,1,0.25422048568725586,6,6,1,0,0.97881019115448,789106,0.17241930961608887,worker1,0.17241930961608887,787796,1310,0.0,0,0
2508,1,0.2578468322753906,8,8,1,0,0.9941450953483582,789108,0.1770784854888916,worker1,0.1770784854888916,787796,1312,0.0,0,0
2509,1,0.2554187774658203,3,3,1,0,0.8735685348510742,789108,0.1745154857635498,worker1,0.1745154857635498,787796,1312,0.0,0,0
2510,1,0.34667062759399414,9,9,1,1,0.8169238567352295,789108,0.26467251777648926,worker1,0.26467251777648926,787796,1312,0.0,0,0
2511,1,0.46854400634765625,0,0,1,2,0.896397590637207,1840524,0.31776905059814453,worker1->jetson,0.2627081871032715,787796,525750,0.05506086349487305,525668,1310
2512,1,0.3506641387939453,5,6,0,1,0.4818369448184967,789108,0.2687828540802002,worker1,0.2687828540802002,787796,1312,0.0,0,0
2513,1,0.255476713180542,8,8,1,0,0.998936116695404,789107,0.17397785186767578,worker1,0.17397785186767578,787796,1311,0.0,0,0
2514,1,0.26364707946777344,9,9,1,0,0.9815748333930969,789108,0.18146967887878418,worker1,0.18146967887878418,787796,1312,0.0,0,0
2515,1,0.25447607040405273,2,2,1,0,0.8846689462661743,789108,0.17267322540283203,worker1,0.17267322540283203,787796,1312,0.0,0,0
2516,1,0.3440983295440674,3,3,1,1,0.6368927955627441,789108,0.26279211044311523,worker1,0.26279211044311523,787796,1312,0.0,0,0
2517,1,0.26082944869995117,0,2,0,0,0.6709542274475098,789108,0.17791247367858887,worker1,0.17791247367858887,787796,1312,0.0,0,0
2518,1,0.256603479385376,1,1,1,0,0.9967511892318726,789108,0.17489981651306152,worker1,0.17489981651306152,787796,1312,0.0,0,0
2519,1,0.2615175247192383,8,8,1,0,0.721611499786377,789107,0.1796863079071045,worker1,0.1796863079071045,787796,1311,0.0,0,0
2520,1,0.2595822811126709,6,6,1,0,0.9999315738677979,789108,0.17782282829284668,worker1,0.17782282829284668,787796,1312,0.0,0,0
2521,1,0.3481578826904297,0,0,1,1,0.8819643259048462,789108,0.2667107582092285,worker1,0.2667107582092285,787796,1312,0.0,0,0
2522,1,0.25408363342285156,8,0,0,0,0.8441256284713745,789108,0.17251276969909668,worker1,0.17251276969909668,787796,1312,0.0,0,0
2523,1,0.257340669631958,0,0,1,0,0.8416558504104614,789108,0.1745920181274414,worker1,0.1745920181274414,787796,1312,0.0,0,0
2524,1,0.2575376033782959,7,7,1,0,0.9790722727775574,789108,0.17534804344177246,worker1,0.17534804344177246,787796,1312,0.0,0,0
2525,1,0.3424808979034424,9,9,1,1,0.9855225086212158,789108,0.260770320892334,worker1,0.260770320892334,787796,1312,0.0,0,0
2526,1,0.2595493793487549,9,9,1,0,0.9999330043792725,789108,0.1775803565979004,worker1,0.1775803565979004,787796,1312,0.0,0,0
2527,1,0.2572629451751709,0,0,1,0,0.9917566776275635,789108,0.17574858665466309,worker1,0.17574858665466309,787796,1312,0.0,0,0
2528,1,0.25775837898254395,8,8,1,0,0.9923275113105774,789108,0.17606163024902344,worker1,0.17606163024902344,787796,1312,0.0,0,0
2529,1,0.3440277576446533,3,3,1,1,0.5547969341278076,789108,0.26228880882263184,worker1,0.26228880882263184,787796,1312,0.0,0,0
2530,1,0.34395337104797363,1,1,1,1,0.9984323382377625,789108,0.2622237205505371,worker1,0.2622237205505371,787796,1312,0.0,0,0
2531,1,0.2576789855957031,2,2,1,0,0.8065966367721558,789108,0.1758708953857422,worker1,0.1758708953857422,787796,1312,0.0,0,0
2532,1,0.34420323371887207,3,7,0,1,0.7196195721626282,789108,0.2624235153198242,worker1,0.2624235153198242,787796,1312,0.0,0,0
2533,1,0.2639882564544678,5,2,0,0,0.8050047159194946,789108,0.1822977066040039,worker1,0.1822977066040039,787796,1312,0.0,0,0
2534,1,0.2585639953613281,1,1,1,0,0.9961848855018616,789108,0.17756867408752441,worker1,0.17756867408752441,787796,1312,0.0,0,0
2535,1,0.2561943531036377,8,8,1,0,0.8412724137306213,789108,0.17431855201721191,worker1,0.17431855201721191,787796,1312,0.0,0,0
2536,1,0.3484053611755371,9,9,1,1,0.9758532047271729,789108,0.2667088508605957,worker1,0.2667088508605957,787796,1312,0.0,0,0
2537,1,0.2551248073577881,6,6,1,0,0.9908672571182251,789108,0.17311954498291016,worker1,0.17311954498291016,787796,1312,0.0,0,0
2538,1,0.3448326587677002,6,6,1,1,0.9992916584014893,789108,0.2629506587982178,worker1,0.2629506587982178,787796,1312,0.0,0,0
2539,1,0.26308393478393555,3,3,1,0,0.609972357749939,789107,0.18092036247253418,worker1,0.18092036247253418,787796,1311,0.0,0,0
2540,1,0.3419942855834961,8,8,1,1,0.9972243309020996,789108,0.26023149490356445,worker1,0.26023149490356445,787796,1312,0.0,0,0
2541,1,0.26001620292663574,9,9,1,0,0.9119638204574585,789108,0.17756295204162598,worker1,0.17756295204162598,787796,1312,0.0,0,0
2542,1,0.2574164867401123,9,9,1,0,0.9710638523101807,789108,0.175276517868042,worker1,0.175276517868042,787796,1312,0.0,0,0
2543,1,0.34515976905822754,6,5,0,1,0.763437807559967,789107,0.2631950378417969,worker1,0.2631950378417969,787796,1311,0.0,0,0
2544,1,0.2581329345703125,4,7,0,0,0.7916432619094849,789108,0.17743468284606934,worker1,0.17743468284606934,787796,1312,0.0,0,0
2545,1,0.2608962059020996,5,5,1,0,0.9043663144111633,789108,0.17972230911254883,worker1,0.17972230911254883,787796,1312,0.0,0,0
2546,1,0.2612142562866211,1,1,1,0,0.9644082188606262,789108,0.17955589294433594,worker1,0.17955589294433594,787796,1312,0.0,0,0
2547,1,0.3426082134246826,9,9,1,1,0.9906004667282104,789108,0.260772705078125,worker1,0.260772705078125,787796,1312,0.0,0,0
2548,1,0.2629997730255127,8,8,1,0,0.9991746544837952,789108,0.1797637939453125,worker1,0.1797637939453125,787796,1312,0.0,0,0
2549,1,0.2622663974761963,4,4,1,0,0.8526977896690369,789108,0.18057632446289062,worker1,0.18057632446289062,787796,1312,0.0,0,0
2550,1,0.2625851631164551,6,6,1,0,0.9403477311134338,789108,0.1806020736694336,worker1,0.1806020736694336,787796,1312,0.0,0,0
2551,1,0.2594034671783447,0,0,1,0,0.8533480167388916,789108,0.17752552032470703,worker1,0.17752552032470703,787796,1312,0.0,0,0
2552,1,0.2584095001220703,0,0,1,0,0.9428936243057251,789108,0.17624640464782715,worker1,0.17624640464782715,787796,1312,0.0,0,0
2553,1,0.3519279956817627,6,6,1,1,0.9929053783416748,789108,0.2710089683532715,worker1,0.2710089683532715,787796,1312,0.0,0,0
2554,1,0.2609848976135254,7,9,0,0,0.8036252856254578,789108,0.17888545989990234,worker1,0.17888545989990234,787796,1312,0.0,0,0
2555,1,0.2563509941101074,6,6,1,0,0.9961432814598083,789108,0.17408108711242676,worker1,0.17408108711242676,787796,1312,0.0,0,0
2556,1,0.4588754177093506,6,5,0,2,0.9017842411994934,1840525,0.3098757266998291,worker1->jetson,0.2691824436187744,787796,525750,0.04069328308105469,525668,1311
2557,1,0.2603633403778076,4,4,1,0,0.9268359541893005,789108,0.17873930931091309,worker1,0.17873930931091309,787796,1312,0.0,0,0
2558,1,0.26012468338012695,4,4,1,0,0.9402172565460205,789108,0.17818284034729004,worker1,0.17818284034729004,787796,1312,0.0,0,0
2559,1,0.3467850685119629,3,3,1,1,0.9567222595214844,789108,0.2658803462982178,worker1,0.2658803462982178,787796,1312,0.0,0,0
2560,1,0.2569997310638428,8,8,1,0,0.9543615579605103,789108,0.17521357536315918,worker1,0.17521357536315918,787796,1312,0.0,0,0
2561,1,0.26247572898864746,5,5,1,0,0.9798235893249512,789108,0.18060827255249023,worker1,0.18060827255249023,787796,1312,0.0,0,0
2562,1,0.2659592628479004,9,9,1,0,0.995741605758667,789107,0.18373823165893555,worker1,0.18373823165893555,787796,1311,0.0,0,0
2563,1,0.25800323486328125,1,1,1,0,0.9884356260299683,789108,0.17621612548828125,worker1,0.17621612548828125,787796,1312,0.0,0,0
2564,1,0.2587771415710449,7,7,1,0,0.9187378883361816,789108,0.177018404006958,worker1,0.177018404006958,787796,1312,0.0,0,0
2565,1,0.26128506660461426,0,0,1,0,0.962044894695282,789107,0.17855238914489746,worker1,0.17855238914489746,787796,1311,0.0,0,0
2566,1,0.2642037868499756,7,4,0,0,0.8611554503440857,789108,0.1822223663330078,worker1,0.1822223663330078,787796,1312,0.0,0,0
2567,1,0.3439335823059082,2,2,1,1,0.9572257995605469,789108,0.2621424198150635,worker1,0.2621424198150635,787796,1312,0.0,0,0
2568,1,0.3460867404937744,3,3,1,1,0.8968481421470642,789108,0.264162540435791,worker1,0.264162540435791,787796,1312,0.0,0,0
2569,1,0.2606806755065918,8,8,1,0,0.9615848064422607,789108,0.17847871780395508,worker1,0.17847871780395508,787796,1312,0.0,0,0
2570,1,0.25656867027282715,2,2,1,0,0.8738442659378052,789108,0.17430400848388672,worker1,0.17430400848388672,787796,1312,0.0,0,0
2571,1,0.2634739875793457,8,8,1,0,0.9308487772941589,789108,0.18158364295959473,worker1,0.18158364295959473,787796,1312,0.0,0,0
2572,1,0.25672149658203125,1,1,1,0,0.9946494698524475,789108,0.17458677291870117,worker1,0.17458677291870117,787796,1312,0.0,0,0
2573,1,0.35776805877685547,3,4,0,1,0.5887320637702942,789108,0.2698049545288086,worker1,0.2698049545288086,787796,1312,0.0,0,0
2574,1,0.25954508781433105,0,0,1,0,0.7192204594612122,789108,0.17766427993774414,worker1,0.17766427993774414,787796,1312,0.0,0,0
2575,1,0.35423898696899414,5,5,1,1,0.5006844997406006,789108,0.27211546897888184,worker1,0.27211546897888184,787796,1312,0.0,0,0
2576,1,0.4737210273742676,5,5,1,2,0.9988725781440735,1840525,0.32415246963500977,worker1->jetson,0.26691675186157227,787796,525750,0.0572357177734375,525668,1311
2577,1,0.2598536014556885,0,0,1,0,0.9529167413711548,789108,0.17785239219665527,worker1,0.17785239219665527,787796,1312,0.0,0,0
2578,1,0.3523430824279785,5,5,1,1,0.7927595973014832,789108,0.2704012393951416,worker1,0.2704012393951416,787796,1312,0.0,0,0
2579,1,0.2567925453186035,3,3,1,0,0.7934699654579163,789108,0.17470455169677734,worker1,0.17470455169677734,787796,1312,0.0,0,0
2580,1,0.3443305492401123,7,7,1,1,0.9356507658958435,789108,0.2627120018005371,worker1,0.2627120018005371,787796,1312,0.0,0,0
2581,1,0.2575950622558594,6,6,1,0,0.9932275414466858,789108,0.17561674118041992,worker1,0.17561674118041992,787796,1312,0.0,0,0
2582,1,0.34626102447509766,4,4,1,1,0.8942145705223083,789108,0.26453495025634766,worker1,0.26453495025634766,787796,1312,0.0,0,0
2583,1,0.5141119956970215,4,2,0,2,0.6814680099487305,1840525,0.3579072952270508,worker1->jetson,0.28010058403015137,787796,525750,0.07780671119689941,525668,1311
2584,1,0.26764559745788574,8,8,1,0,0.9684671759605408,789108,0.18513965606689453,worker1,0.18513965606689453,787796,1312,0.0,0,0
2585,1,0.2626805305480957,0,0,1,0,0.9903609752655029,789108,0.1808309555053711,worker1,0.1808309555053711,787796,1312,0.0,0,0
2586,1,0.35202693939208984,5,5,1,1,0.7385141849517822,789108,0.2702772617340088,worker1,0.2702772617340088,787796,1312,0.0,0,0
2587,1,0.3497436046600342,6,6,1,1,0.9585797190666199,789108,0.2677650451660156,worker1,0.2677650451660156,787796,1312,0.0,0,0
2588,1,0.25782084465026855,2,2,1,0,0.9089764356613159,789108,0.1756422519683838,worker1,0.1756422519683838,787796,1312,0.0,0,0
2589,1,0.25725483894348145,7,7,1,0,0.9884496927261353,789108,0.17537426948547363,worker1,0.17537426948547363,787796,1312,0.0,0,0
2590,1,0.2600431442260742,4,4,1,0,0.8048457503318787,789108,0.17802667617797852,worker1,0.17802667617797852,787796,1312,0.0,0,0
2591,1,0.2593343257904053,0,0,1,0,0.84739750623703,789106,0.17777037620544434,worker1,0.17777037620544434,787796,1310,0.0,0,0
2592,1,0.26047754287719727,4,7,0,0,0.7417232394218445,789108,0.17971587181091309,worker1,0.17971587181091309,787796,1312,0.0,0,0
2593,1,0.26032400131225586,9,9,1,0,0.9800751209259033,789108,0.17913246154785156,worker1,0.17913246154785156,787796,1312,0.0,0,0
2594,1,0.25436854362487793,9,9,1,0,0.8554620742797852,789108,0.17309212684631348,worker1,0.17309212684631348,787796,1312,0.0,0,0
2595,1,0.26251745223999023,0,0,1,0,0.8001176714897156,789108,0.18059825897216797,worker1,0.18059825897216797,787796,1312,0.0,0,0
2596,1,0.25530338287353516,7,7,1,0,0.9861693382263184,789108,0.1735525131225586,worker1,0.1735525131225586,787796,1312,0.0,0,0
2597,1,0.25841283798217773,8,8,1,0,0.9309452772140503,789108,0.17674779891967773,worker1,0.17674779891967773,787796,1312,0.0,0,0
2598,1,0.25789856910705566,6,6,1,0,0.6231242418289185,789108,0.17627811431884766,worker1,0.17627811431884766,787796,1312,0.0,0,0
2599,1,0.45598888397216797,6,6,1,2,0.969376802444458,1840524,0.3067624568939209,worker1->jetson,0.2616920471191406,787796,525750,0.04507040977478027,525668,1310
2600,1,0.3459298610687256,0,0,1,1,0.9727554321289062,789108,0.2642090320587158,worker1,0.2642090320587158,787796,1312,0.0,0,0
2601,1,0.256425142288208,3,6,0,0,0.8863072395324707,789108,0.1746993064880371,worker1,0.1746993064880371,787796,1312,0.0,0,0
2602,1,0.25553369522094727,8,8,1,0,0.8498344421386719,789108,0.17366313934326172,worker1,0.17366313934326172,787796,1312,0.0,0,0
2603,1,0.26140475273132324,2,2,1,0,0.8745306134223938,789108,0.18004417419433594,worker1,0.18004417419433594,787796,1312,0.0,0,0
