sample_index,batch_size,inference_time_sec,predicted_class,true_class,correct,exit_id
665,1,0.3643953800201416,3,7,0,1
666,1,0.26017069816589355,7,7,1,0
667,1,0.5712680816650391,2,2,1,2
668,1,0.2885444164276123,7,7,1,0
669,1,0.22286725044250488,1,1,1,0
670,1,0.39760589599609375,4,5,0,1
671,1,0.27972412109375,7,7,1,0
672,1,0.259021520614624,8,8,1,0
673,1,0.789191484451294,4,6,0,3
674,1,0.23450565338134766,7,7,1,0
675,1,0.2703418731689453,2,2,1,0
676,1,0.5205898284912109,7,7,1,2
677,1,0.4736363887786865,3,3,1,1
678,1,0.25674891471862793,9,1,0,0
679,1,0.27381062507629395,1,1,1,0
680,1,0.26842427253723145,7,7,1,0
681,1,0.25504112243652344,7,7,1,0
682,1,0.2517821788787842,4,4,1,0
683,1,0.25867199897766113,6,3,0,0
684,1,0.2282562255859375,4,2,0,0
685,1,0.7082271575927734,6,6,1,2
686,1,0.24852824211120605,6,6,1,0
687,1,0.2536318302154541,3,3,1,0
688,1,0.25864648818969727,3,3,1,0
689,1,0.475475549697876,6,6,1,1
690,1,0.5094716548919678,6,6,1,2
691,1,0.21459650993347168,5,5,1,0
692,1,0.4880237579345703,0,0,1,1
693,1,0.2989821434020996,4,4,1,0
694,1,0.41254377365112305,3,3,1,1
695,1,0.26000308990478516,1,1,1,0
696,1,0.26078319549560547,9,9,1,0
697,1,0.28417038917541504,9,8,0,0
698,1,0.6622812747955322,2,2,1,3
699,1,0.25303196907043457,5,5,1,0
700,1,0.535853385925293,8,0,0,1
701,1,0.2595081329345703,0,0,1,0
702,1,0.25186896324157715,9,9,1,0
703,1,0.4540421962738037,3,3,1,1
704,1,0.3356304168701172,0,0,1,0
705,1,0.2950904369354248,2,2,1,0
706,1,0.29386448860168457,8,1,0,0
707,1,0.21718978881835938,5,5,1,0
708,1,0.27342772483825684,2,2,1,0
709,1,0.20881247520446777,7,7,1,0
710,1,0.739006757736206,5,7,0,3
711,1,0.3965756893157959,0,0,1,1
712,1,0.2897758483886719,6,6,1,0
713,1,0.3255901336669922,8,8,1,0
714,1,0.46199870109558105,3,5,0,2
715,1,0.2815227508544922,1,1,1,0
716,1,0.48453450202941895,2,2,1,2
717,1,0.4003317356109619,9,9,1,1
718,1,0.44921374320983887,5,5,1,1
719,1,0.3281056880950928,6,6,1,0
720,1,0.6037814617156982,5,5,1,3
721,1,0.5286507606506348,8,8,1,2
722,1,0.2820262908935547,0,0,1,0
723,1,0.28357911109924316,2,2,1,0
724,1,0.5627648830413818,3,5,0,2
725,1,0.36118364334106445,4,4,1,1
726,1,0.2697930335998535,8,8,1,0
727,1,0.41829538345336914,4,5,0,1
728,1,0.4510984420776367,2,2,1,1
729,1,0.29942822456359863,6,6,1,0
730,1,0.20421576499938965,4,3,0,0
731,1,0.44560670852661133,5,5,1,1
732,1,0.4149048328399658,5,5,1,1
733,1,0.3022017478942871,7,7,1,0
734,1,0.5463762283325195,1,9,0,2
735,1,0.3327958583831787,6,6,1,0
736,1,0.2842733860015869,3,3,1,0
737,1,0.22335433959960938,7,4,0,0
738,1,0.25317931175231934,8,8,1,0
739,1,0.25852274894714355,9,9,1,0
740,1,0.5647356510162354,7,7,1,2
741,1,0.511523962020874,3,3,1,2
742,1,0.2896137237548828,1,1,1,0
743,1,0.40760374069213867,9,7,0,1
744,1,0.6487481594085693,6,6,1,3
745,1,0.27347874641418457,9,1,0,0
746,1,0.4378082752227783,1,1,1,1
747,1,0.3454291820526123,4,4,1,0
748,1,0.4536631107330322,9,1,0,1
749,1,0.5509438514709473,5,5,1,2
750,1,0.2933793067932129,3,3,1,0
751,1,0.5042376518249512,2,7,0,2
752,1,0.2827422618865967,6,6,1,0
753,1,0.5975172519683838,7,7,1,3
754,1,0.3439056873321533,3,3,1,0
755,1,0.25008273124694824,9,9,1,0
756,1,0.3419382572174072,3,5,0,0
757,1,0.2397911548614502,1,1,1,0
758,1,0.406965970993042,2,2,1,1
759,1,0.2967417240142822,8,8,1,0
760,1,0.40708041191101074,0,0,1,1
761,1,0.46762514114379883,7,7,1,1
762,1,0.4376809597015381,6,2,0,1
763,1,0.4066801071166992,3,2,0,1
764,1,0.6805784702301025,3,7,0,3
765,1,0.2081444263458252,8,8,1,0
766,1,0.41338586807250977,9,9,1,1
767,1,0.41033029556274414,3,8,0,1
768,1,0.30132532119750977,8,8,1,0
769,1,0.4714627265930176,3,3,1,1
770,1,0.27758264541625977,9,1,0,0
771,1,0.4138178825378418,7,7,1,1
772,1,0.3222055435180664,6,6,1,0
773,1,0.42649364471435547,3,3,1,1
774,1,0.4521756172180176,0,0,1,1
775,1,0.503934383392334,2,2,1,2
776,1,0.2302718162536621,8,8,1,0
777,1,0.4069395065307617,3,3,1,1
778,1,0.29315853118896484,9,9,1,0
779,1,0.2947821617126465,6,6,1,0
780,1,0.26149749755859375,4,4,1,0
781,1,0.5566167831420898,3,2,0,2
782,1,0.41161203384399414,3,7,0,1
783,1,0.29399585723876953,6,6,1,0
784,1,0.2730858325958252,6,6,1,0
785,1,0.26276659965515137,9,9,1,0
786,1,0.3030683994293213,6,6,1,0
787,1,0.2507021427154541,3,3,1,0
788,1,0.48268985748291016,7,7,1,2
789,1,0.28485536575317383,4,4,1,0
790,1,0.7020106315612793,4,7,0,3
791,1,0.29927539825439453,8,8,1,0
792,1,0.3035264015197754,8,0,0,0
793,1,0.29997682571411133,9,9,1,0
794,1,0.45419836044311523,0,0,1,1
795,1,0.2275099754333496,0,2,0,0
796,1,0.28227949142456055,3,3,1,0
797,1,0.2786874771118164,0,9,0,0
798,1,0.4058563709259033,5,5,1,1
799,1,0.27608823776245117,7,7,1,0
800,1,0.29248619079589844,8,8,1,0
801,1,0.2892317771911621,0,9,0,0
802,1,0.28316450119018555,2,2,1,0
803,1,0.5637083053588867,4,4,1,2
804,1,0.38958048820495605,3,3,1,1
805,1,0.435685396194458,3,2,0,1
806,1,0.37574195861816406,9,9,1,1
807,1,0.3332979679107666,8,8,1,0
808,1,0.2930715084075928,7,7,1,0
809,1,0.2885558605194092,3,5,0,0
810,1,0.30318164825439453,8,8,1,0
811,1,0.5521574020385742,6,2,0,2
812,1,0.40885448455810547,0,8,0,1
813,1,0.24777841567993164,6,6,1,0
814,1,0.45496511459350586,0,0,1,2
815,1,0.3672959804534912,0,0,1,1
816,1,0.4423398971557617,3,5,0,1
817,1,0.5979599952697754,3,3,1,2
818,1,0.3661518096923828,3,3,1,1
819,1,0.2841782569885254,8,8,1,0
820,1,0.4519186019897461,7,7,1,1
821,1,0.41838812828063965,7,7,1,1
822,1,0.2653844356536865,6,6,1,0
823,1,0.7076702117919922,7,0,0,3
824,1,0.4337172508239746,1,1,1,1
825,1,0.28325557708740234,7,7,1,0
826,1,0.3844113349914551,9,9,1,1
827,1,0.306704044342041,6,6,1,0
828,1,0.25897955894470215,8,8,1,0
829,1,0.44287872314453125,6,2,0,1
830,1,0.29676103591918945,2,2,1,0
831,1,0.40790653228759766,9,8,0,1
832,1,0.3663184642791748,5,5,1,1
833,1,0.3179001808166504,8,8,1,0
834,1,0.28019165992736816,0,0,1,0
835,1,0.2826528549194336,1,1,1,0
836,1,0.2292647361755371,7,7,1,0
837,1,0.28380250930786133,0,0,1,0
838,1,0.4730653762817383,2,2,1,1
839,1,0.49457216262817383,2,0,0,2
840,1,0.2543313503265381,9,9,1,0
841,1,0.4011960029602051,1,1,1,1
842,1,0.26091957092285156,9,9,1,0
843,1,0.4348454475402832,3,5,0,1
844,1,0.45642590522766113,9,9,1,1
845,1,0.2581498622894287,3,3,1,0
846,1,0.25017404556274414,8,8,1,0
847,1,0.29585862159729004,9,9,1,0
848,1,0.2547640800476074,8,8,1,0
849,1,0.2541217803955078,1,1,1,0
850,1,0.2989659309387207,7,7,1,0
851,1,0.40772533416748047,6,6,1,1
852,1,0.45357298851013184,3,3,1,1
853,1,0.48508477210998535,8,0,0,1
854,1,0.5020854473114014,6,2,0,2
855,1,0.2839057445526123,4,4,1,0
856,1,0.28363847732543945,9,9,1,0
857,1,0.27428269386291504,8,8,1,0
858,1,0.5010008811950684,3,3,1,1
859,1,0.24254703521728516,7,7,1,0
860,1,0.2851858139038086,9,9,1,0
861,1,0.5791416168212891,2,2,1,2
862,1,0.7510590553283691,2,2,1,3
863,1,0.24971628189086914,9,9,1,0
864,1,0.4439842700958252,4,4,1,1
865,1,0.28751540184020996,8,8,1,0
866,1,0.5021576881408691,8,8,1,2
867,1,0.340717077255249,9,9,1,0
868,1,0.4140353202819824,9,9,1,1
869,1,0.2448716163635254,3,3,1,0
870,1,0.455552339553833,7,7,1,1
871,1,0.242600679397583,8,8,1,0
872,1,0.48717188835144043,6,6,1,1
873,1,0.22507500648498535,3,3,1,0
874,1,0.28491854667663574,4,4,1,0
875,1,0.2562134265899658,3,3,1,0
876,1,0.24355602264404297,6,6,1,0
877,1,0.21547937393188477,7,7,1,0
878,1,0.4371974468231201,5,5,1,1
879,1,0.46077919006347656,1,1,1,1
880,1,0.5725696086883545,4,4,1,2
881,1,0.296917200088501,8,8,1,0
882,1,0.29109668731689453,9,9,1,0
883,1,0.29346323013305664,2,2,1,0
884,1,0.4052000045776367,6,2,0,1
885,1,0.29816174507141113,9,9,1,0
886,1,0.45096850395202637,4,4,1,1
887,1,0.5089864730834961,7,7,1,2
888,1,0.2871828079223633,7,7,1,0
889,1,0.3918633460998535,3,6,0,1
890,1,0.30086326599121094,9,9,1,0
891,1,0.22871136665344238,1,1,1,0
892,1,0.49815988540649414,3,5,0,1
893,1,0.3157925605773926,7,7,1,0
894,1,0.2695958614349365,8,8,1,0
895,1,0.2721595764160156,0,0,1,0
896,1,0.25424861907958984,6,6,1,0
897,1,0.5445306301116943,2,2,1,2
898,1,0.43605804443359375,3,3,1,1
899,1,0.2572612762451172,3,3,1,0
900,1,0.28124451637268066,5,5,1,0
901,1,0.39348292350769043,3,3,1,1
902,1,0.6820118427276611,3,5,0,3
903,1,0.5390529632568359,2,2,1,2
904,1,0.446277379989624,9,9,1,1
905,1,0.40828394889831543,7,7,1,1
906,1,0.5542356967926025,5,5,1,2
907,1,0.2805497646331787,0,0,1,0
908,1,0.41243791580200195,5,5,1,1
909,1,0.4046957492828369,6,6,1,1
910,1,0.3662879467010498,0,9,0,0
911,1,0.28676652908325195,7,5,0,0
912,1,0.41439366340637207,6,2,0,1
913,1,0.26479434967041016,5,5,1,0
914,1,0.20690011978149414,4,4,1,0
915,1,0.25387001037597656,6,5,0,0
916,1,0.25676584243774414,5,7,0,0
917,1,0.2967398166656494,9,9,1,0
918,1,0.2620961666107178,7,7,1,0
919,1,0.28476452827453613,7,1,0,0
920,1,0.4829888343811035,9,9,1,1
921,1,0.2808518409729004,2,4,0,0
922,1,0.29197263717651367,7,3,0,0
923,1,0.36656785011291504,2,2,1,1
924,1,0.4108560085296631,1,1,1,1
925,1,0.26877927780151367,0,0,1,0
926,1,0.23102188110351562,9,9,1,0
927,1,0.26509833335876465,4,7,0,0
928,1,0.6168496608734131,5,5,1,2
929,1,0.45511674880981445,4,4,1,1
930,1,0.28451108932495117,1,1,1,0
931,1,0.4899125099182129,3,3,1,1
932,1,0.45363640785217285,3,5,0,1
933,1,0.3728444576263428,6,6,1,1
934,1,0.4395864009857178,4,4,1,1
935,1,0.38192057609558105,5,5,1,1
936,1,0.32208752632141113,5,5,1,0
937,1,0.29908132553100586,9,9,1,0
938,1,0.407973051071167,3,5,0,1
939,1,0.295421838760376,1,1,1,0
940,1,0.26123523712158203,0,0,1,0
941,1,0.3249509334564209,9,9,1,0
942,1,0.2962324619293213,1,1,1,0
943,1,0.2505977153778076,6,6,1,0
944,1,0.28786683082580566,7,7,1,0
945,1,0.20303559303283691,7,7,1,0
946,1,0.3978099822998047,4,4,1,1
947,1,0.3979337215423584,4,4,1,1
948,1,0.4487183094024658,3,0,0,1
949,1,0.42339634895324707,3,3,1,1
950,1,0.4626178741455078,6,2,0,1
951,1,0.24966120719909668,9,9,1,0
952,1,0.2577376365661621,5,5,1,0
953,1,0.3158900737762451,7,7,1,0
954,1,0.5944771766662598,4,3,0,2
955,1,0.24106574058532715,5,5,1,0
956,1,0.2755100727081299,0,0,1,0
957,1,0.2858316898345947,4,8,0,0
958,1,0.2265002727508545,9,9,1,0
959,1,0.4057908058166504,1,1,1,1
960,1,0.28771090507507324,7,2,0,0
961,1,0.573601245880127,3,3,1,2
962,1,0.6694822311401367,3,3,1,3
963,1,0.42484450340270996,8,8,1,1
964,1,0.516901969909668,6,6,1,1
965,1,0.3019440174102783,3,5,0,0
966,1,0.2551286220550537,9,9,1,0
967,1,0.5289731025695801,2,2,1,2
968,1,0.4092235565185547,0,0,1,1
969,1,0.2630648612976074,9,9,1,0
970,1,0.33171916007995605,5,5,1,0
971,1,0.3664205074310303,3,3,1,1
972,1,0.4867713451385498,1,1,1,1
973,1,0.4208984375,0,0,1,1
974,1,0.2854623794555664,1,1,1,0
975,1,0.2743847370147705,6,2,0,0
976,1,0.29272890090942383,6,6,1,0
977,1,0.40987372398376465,6,6,1,1
978,1,0.405836820602417,3,3,1,1
979,1,0.48415136337280273,4,4,1,1
980,1,0.296492338180542,4,7,0,0
981,1,0.5418438911437988,4,3,0,2
982,1,0.24528932571411133,9,9,1,0
983,1,0.40865492820739746,5,5,1,1
984,1,0.4079861640930176,2,2,1,1
985,1,0.2832980155944824,3,3,1,0
986,1,0.28724074363708496,7,7,1,0
987,1,0.2646448612213135,3,3,1,0
988,1,0.25438523292541504,8,8,1,0
989,1,0.2852773666381836,3,3,1,0
990,1,0.41182518005371094,4,4,1,1
991,1,0.30240321159362793,4,4,1,0
992,1,0.25263357162475586,6,6,1,0
993,1,0.46425867080688477,6,6,1,1
994,1,0.2345576286315918,1,1,1,0
995,1,0.4549999237060547,3,3,1,1
996,1,0.48178696632385254,5,5,1,1
997,1,0.3271005153656006,0,4,0,1
998,1,0.23536419868469238,3,3,1,0
999,1,0.25968480110168457,7,7,1,0
1000,1,0.23638033866882324,2,2,1,0
1001,1,0.266815185546875,7,5,0,0
1002,1,0.4746439456939697,1,1,1,1
1003,1,0.30089521408081055,1,1,1,0
1004,1,0.4284186363220215,3,3,1,1
1005,1,0.28974175453186035,0,0,1,0
1006,1,0.4102916717529297,9,9,1,1
1007,1,0.5211162567138672,2,2,1,2
1008,1,0.2515091896057129,8,0,0,0
1009,1,0.4306635856628418,8,8,1,1
1010,1,0.4844028949737549,5,5,1,1
1011,1,0.2773447036743164,3,3,1,0
1012,1,0.23724675178527832,8,8,1,0
1013,1,0.28944826126098633,1,1,1,0
1014,1,0.31294798851013184,2,3,0,0
1015,1,0.2666797637939453,9,9,1,0
1016,1,0.5768759250640869,6,6,1,2
1017,1,0.27975893020629883,5,4,0,0
1018,1,0.28130292892456055,1,1,1,0
1019,1,0.4092998504638672,6,2,0,1
1020,1,0.48825883865356445,5,5,1,1
1021,1,0.29109621047973633,4,2,0,0
1022,1,0.27541089057922363,9,9,1,0
1023,1,0.2921621799468994,6,6,1,0
1024,1,0.28176379203796387,9,9,1,0
1025,1,0.29599428176879883,7,4,0,0
1026,1,0.22928237915039062,3,5,0,0
1027,1,0.2786216735839844,7,7,1,0
1028,1,0.4637594223022461,1,1,1,1
1029,1,0.2400519847869873,2,2,1,0
1030,1,0.5696251392364502,4,4,1,2
1031,1,0.2914588451385498,3,3,1,0
1032,1,0.2917447090148926,1,1,1,0
1033,1,0.2733182907104492,5,5,1,0
1034,1,0.25685596466064453,4,4,1,0
1035,1,0.39754486083984375,4,4,1,1
1036,1,0.26612305641174316,2,2,1,0
1037,1,0.2899329662322998,1,1,1,0
1038,1,0.2816493511199951,5,5,1,0
1039,1,0.3433804512023926,5,8,0,1
1040,1,0.6862561702728271,2,2,1,3
1041,1,0.30179834365844727,6,6,1,0
1042,1,0.3697495460510254,6,6,1,1
1043,1,0.5607178211212158,5,5,1,2
1044,1,0.29566431045532227,5,5,1,0
1045,1,0.2575666904449463,6,6,1,0
1046,1,0.20400619506835938,1,1,1,0
1047,1,0.5939102172851562,4,4,1,2
1048,1,0.3222181797027588,8,8,1,0
1049,1,0.4657018184661865,8,8,1,1
1050,1,0.25673961639404297,4,4,1,0
1051,1,0.25365304946899414,9,9,1,0
1052,1,0.30131006240844727,7,7,1,0
1053,1,0.3017253875732422,5,5,1,0
1054,1,0.29985666275024414,2,2,1,0
1055,1,0.21345210075378418,4,3,0,0
1056,1,0.33821845054626465,9,9,1,0
1057,1,0.29639315605163574,0,0,1,0
1058,1,0.2519540786743164,3,3,1,0
1059,1,0.3278365135192871,4,4,1,0
1060,1,0.3992934226989746,2,2,1,1
1061,1,0.27456212043762207,3,3,1,0
1062,1,0.26192474365234375,6,6,1,0
1063,1,0.4015796184539795,4,4,1,1
1064,1,0.2967524528503418,9,9,1,0
1065,1,0.26626038551330566,2,7,0,0
1066,1,0.2473127841949463,5,3,0,0
1067,1,0.29519057273864746,7,7,1,0
1068,1,0.44859933853149414,5,5,1,1
1069,1,0.407454252243042,4,4,1,1
1070,1,0.38951921463012695,9,9,1,1
1071,1,0.4793357849121094,8,8,1,1
1072,1,0.39029669761657715,9,9,1,1
1073,1,0.46411895751953125,9,1,0,1
1074,1,0.24928689002990723,0,0,1,0
1075,1,0.258469820022583,5,5,1,0
1076,1,0.22827553749084473,9,9,1,0
1077,1,0.25240254402160645,3,1,0,0
1078,1,0.3823049068450928,6,6,1,1
1079,1,0.2779383659362793,5,5,1,0
1080,1,0.2788236141204834,7,7,1,0
1081,1,0.5683798789978027,1,1,1,2
1082,1,0.3936116695404053,9,9,1,1
1083,1,0.31890058517456055,9,1,0,0
1084,1,0.29819273948669434,3,5,0,0
1085,1,0.25390052795410156,7,7,1,0
1086,1,0.2979576587677002,6,6,1,0
1087,1,0.5790894031524658,6,6,1,2
1088,1,0.7424957752227783,7,7,1,3
1089,1,0.21565961837768555,6,6,1,0
1090,1,0.5617740154266357,2,8,0,2
1091,1,0.29372692108154297,8,8,1,0
1092,1,0.2756664752960205,3,0,0,0
1093,1,0.4089045524597168,4,2,0,1
1094,1,0.45617246627807617,6,2,0,1
1095,1,0.440277099609375,3,3,1,1
1096,1,0.2828199863433838,3,4,0,0
1097,1,0.290302038192749,9,9,1,0
1098,1,0.2848641872406006,1,1,1,0
1099,1,0.470916748046875,8,8,1,2
1100,1,0.29886889457702637,1,1,1,0
1101,1,0.29796671867370605,5,5,1,0
1102,1,0.29866862297058105,8,8,1,0
1103,1,0.417804479598999,3,3,1,1
1104,1,0.2944190502166748,1,1,1,0
1105,1,0.3909311294555664,2,2,1,1
1106,1,0.4041590690612793,6,6,1,1
1107,1,0.42675280570983887,3,3,1,1
1108,1,0.26393818855285645,3,3,1,0
1109,1,0.5710225105285645,6,6,1,2
1110,1,0.29265880584716797,0,2,0,0
1111,1,0.404742956161499,7,7,1,1
1112,1,0.2853708267211914,0,0,1,0
1113,1,0.2145540714263916,0,0,1,0
1114,1,0.442230224609375,6,6,1,1
1115,1,0.2603745460510254,1,9,0,0
1116,1,0.2811768054962158,9,9,1,0
1117,1,0.40161728858947754,5,5,1,1
1118,1,0.2791299819946289,7,7,1,0
1119,1,0.2949221134185791,6,6,1,0
1120,1,0.7334227561950684,6,6,1,3
1121,1,0.4166440963745117,9,9,1,1
1122,1,0.4826467037200928,2,2,1,1
1123,1,0.5755758285522461,4,4,1,2
1124,1,0.26065921783447266,1,1,1,0
1125,1,0.2970693111419678,9,9,1,0
1126,1,0.5359270572662354,2,2,1,2
1127,1,0.3664064407348633,7,7,1,0
1128,1,0.518866777420044,5,5,1,2
1129,1,0.44767165184020996,6,6,1,1
1130,1,0.33963990211486816,9,1,0,0
1131,1,0.2516193389892578,5,5,1,0
1132,1,0.3437376022338867,3,3,1,0
1133,1,0.6487870216369629,0,0,1,3
1134,1,0.4573793411254883,7,7,1,1
1135,1,0.24030518531799316,5,5,1,0
1136,1,0.29338979721069336,2,2,1,0
1137,1,0.24644804000854492,2,4,0,0
1138,1,0.25807952880859375,5,3,0,0
1139,1,0.2935829162597656,7,7,1,0
1140,1,0.4573638439178467,3,4,0,1
1141,1,0.2402362823486328,8,8,1,0
1142,1,0.3018505573272705,8,8,1,0
1143,1,0.4471609592437744,4,7,0,1
1144,1,0.427034854888916,9,9,1,1
1145,1,0.2887585163116455,6,6,1,0
1146,1,0.23360157012939453,4,4,1,0
1147,1,0.33962368965148926,4,4,1,0
1148,1,0.45421767234802246,7,7,1,1
1149,1,0.3472867012023926,8,8,1,0
1150,1,0.2574307918548584,9,1,0,0
1151,1,0.26294922828674316,4,4,1,0
1152,1,0.2808363437652588,8,8,1,0
1153,1,0.2374122142791748,4,4,1,0
1154,1,0.2530193328857422,5,5,1,0
1155,1,0.6587517261505127,2,2,1,3
1156,1,0.398956298828125,0,0,1,1
1157,1,0.29197120666503906,0,0,1,0
1158,1,0.29523658752441406,9,9,1,0
1159,1,0.26436352729797363,9,1,0,0
1160,1,0.3045313358306885,2,4,0,0
1161,1,0.2621572017669678,0,0,1,0
1162,1,0.41309285163879395,3,3,1,1
1163,1,0.4981203079223633,6,2,0,1
1164,1,0.3083333969116211,5,5,1,0
1165,1,0.23071718215942383,8,8,1,0
1166,1,0.3317453861236572,0,0,1,0
1167,1,0.3946864604949951,9,9,1,1
1168,1,0.598564863204956,4,4,1,2
1169,1,0.47421693801879883,4,4,1,2
1170,1,0.35770297050476074,6,4,0,0
1171,1,0.4808838367462158,4,4,1,1
1172,1,0.42531681060791016,3,3,1,1
1173,1,0.2294306755065918,9,9,1,0
1174,1,0.2582237720489502,9,9,1,0
1175,1,0.2826266288757324,7,7,1,0
1176,1,0.32015299797058105,4,4,1,0
1177,1,0.4534718990325928,6,6,1,1
1178,1,0.27163267135620117,6,6,1,0
1179,1,0.410658597946167,9,9,1,1
1180,1,0.4052290916442871,5,5,1,1
1181,1,0.47994351387023926,2,2,1,1
1182,1,0.5465104579925537,2,2,1,2
1183,1,0.29652833938598633,0,1,0,0
1184,1,0.42377185821533203,3,5,0,1
1185,1,0.2856569290161133,8,1,0,0
1186,1,0.3668484687805176,7,2,0,0
1187,1,0.38936424255371094,3,3,1,1
1188,1,0.29657959938049316,4,4,1,0
1189,1,0.4511749744415283,8,0,0,1
1190,1,0.30413341522216797,8,9,0,0
1191,1,0.2574281692504883,8,8,1,0
1192,1,0.27851128578186035,6,6,1,0
1193,1,0.45244717597961426,0,3,0,1
1194,1,0.4586660861968994,7,2,0,1
1195,1,0.3403606414794922,5,5,1,0
1196,1,0.3614351749420166,0,0,1,1
1197,1,0.4492826461791992,5,5,1,1
1198,1,0.45729756355285645,4,4,1,1
1199,1,0.2869541645050049,6,3,0,0
1200,1,0.40795469284057617,6,6,1,1
1201,1,0.28765392303466797,9,9,1,0
1202,1,0.2571685314178467,8,8,1,0
1203,1,0.2565453052520752,0,9,0,0
1204,1,0.2883906364440918,7,7,1,0
1205,1,0.27028560638427734,9,8,0,0
1206,1,0.26101016998291016,6,6,1,0
1207,1,0.2529919147491455,8,8,1,0
1208,1,0.2840547561645508,1,1,1,0
1209,1,0.44603490829467773,2,5,0,1
1210,1,0.33570384979248047,7,7,1,0
1211,1,0.2555868625640869,9,9,1,0
1212,1,0.25791096687316895,5,4,0,0
1213,1,0.485792875289917,2,2,1,1
1214,1,0.2962362766265869,9,9,1,0
1215,1,0.5493996143341064,7,7,1,2
1216,1,0.3683910369873047,7,7,1,1
1217,1,0.22161102294921875,8,8,1,0
1218,1,0.32338690757751465,8,8,1,0
1219,1,0.25468015670776367,0,0,1,0
1220,1,0.274141788482666,0,0,1,0
1221,1,0.28000378608703613,9,1,0,0
1222,1,0.40195345878601074,0,0,1,1
1223,1,0.29827451705932617,6,6,1,0
1224,1,0.2593812942504883,0,0,1,0
1225,1,0.30365681648254395,7,7,1,0
1226,1,0.2567558288574219,5,5,1,0
1227,1,0.23579931259155273,5,5,1,0
1228,1,0.5465061664581299,8,0,0,2
1229,1,0.4851996898651123,5,5,1,1
1230,1,0.4616389274597168,3,5,0,1
1231,1,0.44370126724243164,9,9,1,1
1232,1,0.29430246353149414,1,1,1,0
1233,1,0.48630762100219727,3,5,0,1
1234,1,0.2269728183746338,9,9,1,0
1235,1,0.2803690433502197,7,7,1,0
1236,1,0.6875641345977783,4,4,1,3
1237,1,0.2945749759674072,9,9,1,0
1238,1,0.26426053047180176,1,9,0,0
1239,1,0.2810509204864502,1,1,1,0
1240,1,0.6656274795532227,2,3,0,3
1241,1,0.29286623001098633,8,8,1,0
1242,1,0.4542272090911865,4,4,1,1
1243,1,0.2552828788757324,7,7,1,0
1244,1,0.26677370071411133,1,1,1,0
1245,1,0.4283161163330078,7,7,1,1
1246,1,0.34450864791870117,3,5,0,0
1247,1,0.30439019203186035,8,8,1,0
1248,1,0.42514824867248535,5,5,1,1
1249,1,0.29172372817993164,8,8,1,0
1250,1,0.27803826332092285,9,9,1,0
1251,1,0.2518739700317383,1,9,0,0
1252,1,0.25141000747680664,7,7,1,0
1253,1,0.43424272537231445,9,9,1,1
1254,1,0.280731201171875,7,2,0,0
1255,1,0.4309561252593994,9,0,0,1
1256,1,0.4690263271331787,6,2,0,1
1257,1,0.3194708824157715,4,4,1,0
1258,1,0.4077470302581787,3,2,0,1
1259,1,0.2786111831665039,4,4,1,0
1260,1,0.6110401153564453,4,7,0,2
1261,1,0.4993581771850586,5,3,0,1
1262,1,0.4607713222503662,4,4,1,1
1263,1,0.2571680545806885,7,7,1,0
1264,1,0.25405144691467285,1,1,1,0
1265,1,0.45388078689575195,6,6,1,1
1266,1,0.48279309272766113,7,7,1,2
1267,1,0.47668910026550293,8,0,0,1
1268,1,0.30285096168518066,0,0,1,0
1269,1,0.2406635284423828,0,0,1,0
1270,1,0.42024803161621094,7,7,1,1
1271,1,0.4499056339263916,4,4,1,1
1272,1,0.25780487060546875,7,7,1,0
1273,1,0.40902066230773926,9,1,0,1
1274,1,0.30714893341064453,4,4,1,0
1275,1,0.39792561531066895,6,6,1,1
1276,1,0.576399564743042,1,1,1,2
1277,1,0.28627824783325195,0,0,1,0
1278,1,0.29605937004089355,2,2,1,0
1279,1,0.34058070182800293,0,0,1,0
1280,1,0.4089219570159912,3,7,0,1
1281,1,0.4085652828216553,3,4,0,1
1282,1,0.2550349235534668,5,5,1,0
1283,1,0.295259952545166,3,5,0,0
1284,1,0.2788503170013428,6,6,1,0
1285,1,0.2703545093536377,9,9,1,0
1286,1,0.2973470687866211,8,8,1,0
1287,1,0.43484950065612793,6,0,0,1
1288,1,0.5731191635131836,6,6,1,2
1289,1,0.4238884449005127,6,6,1,1
1290,1,0.4615628719329834,5,5,1,1
1291,1,0.2986106872558594,1,1,1,0
1292,1,0.43444180488586426,4,4,1,1
1293,1,0.5700201988220215,2,7,0,2
1294,1,0.304288387298584,4,4,1,0
1295,1,0.2513868808746338,7,7,1,0
1296,1,0.567690372467041,4,4,1,2
1297,1,0.32113051414489746,0,0,1,0
1298,1,0.27235889434814453,8,8,1,0
1299,1,0.2325124740600586,9,9,1,0
1300,1,0.28598546981811523,8,0,0,0
1301,1,0.26485157012939453,7,7,1,0
1302,1,0.2497236728668213,9,9,1,0
1303,1,0.27458691596984863,3,5,0,0
1304,1,0.26801109313964844,6,6,1,0
1305,1,0.635814905166626,5,5,1,3
1306,1,0.49546003341674805,0,8,0,1
1307,1,0.34389424324035645,0,0,1,0
1308,1,0.7479593753814697,9,0,0,3
1309,1,0.26752543449401855,1,9,0,0
1310,1,0.3008887767791748,1,1,1,0
1311,1,0.25258874893188477,8,8,1,0
1312,1,0.47594738006591797,1,1,1,1
1313,1,0.413738489151001,4,7,0,1
1314,1,0.28911399841308594,8,8,1,0
1315,1,0.46697378158569336,8,7,0,1
1316,1,0.3037841320037842,8,0,0,0
